dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant IV,3,500891,869.7150673866272,10.714452505111694,76089.576,931.158,0.966599357807276,0.037858117326057296,0.083710407239819,0.023604719270353944,0.05213715359323626,0.5300528439847325,0.966599357807276,0.037858117326057296,0.083710407239819,0.023604719270353944,0.05213715359323626,0.9751689702860906,0.9709351580319322,0.9692583821962468
Variant V,3,500891,871.6342482566833,10.744648933410645,76155.18,933.608,0.9491128471647522,0.04275692074326887,0.1700603318250377,0.042243326918249516,0.06833333333333333,0.5639085024533942,0.9491128471647522,0.04275692074326887,0.1700603318250377,0.042243326918249516,0.06833333333333333,0.9853955842152319,0.9649593439802872,0.9722314272080885
Base,4,55399,912.128898859024,8.922836542129517,79994.319,789.337,0.9528269214822619,0.06891737530143419,0.18867268936761641,0.03629293583927414,0.10095751603606953,0.5761898767641711,0.9528269214822619,0.06891737530143419,0.18867268936761641,0.03629293583927414,0.10095751603606953,0.9417541394050151,0.9906492159607271,0.9966133785403621
Variant I,4,55399,912.2967023849487,8.93401050567627,79891.494,788.593,0.9438320081947222,0.061618109836564815,0.21091035441278666,0.045732491639126904,0.09537277083824339,0.5825889313868299,0.9438320081947222,0.061618109836564815,0.21091035441278666,0.045732491639126904,0.09537277083824339,0.9813142822892839,0.9976906015472543,0.9972563324936573
Variant II,4,55399,913.430985212326,8.926794052124023,80142.248,788.998,0.9859177601092629,0.0,0.0,4.452535966596086e-05,0,0.49997773732016704,0.9859177601092629,0.0,0.0,4.452535966596086e-05,0,0.8169104780569748,0.7171931711251512,0
Variant III,4,55399,872.5476672649384,10.732958555221558,76423.456,944.978,0.9637401105630772,0.044159331642548115,0.11161387631975868,0.02680528826039662,0.0632816675574559,0.542404294029681,0.9637401105630772,0.044159331642548115,0.11161387631975868,0.02680528826039662,0.0632816675574559,0.9968818733305841,0.9715592660282856,0.9666823434795109
Variant IV,4,55399,869.1405699253082,10.54163670539856,75905.147,923.46,0.9708778840742825,0.04596273291925466,0.083710407239819,0.019278721445904107,0.05934242181234963,0.5322158428969574,0.9708778840742825,0.04596273291925466,0.083710407239819,0.019278721445904107,0.05934242181234963,0.964540647199711,0.9816956542022385,0.9935273022975283
Variant V,4,55399,862.6283884048462,10.589184999465942,75608.13,927.823,0.9731867986361681,0.06,0.09841628959276018,0.01710735503305163,0.07455012853470437,0.5406544672798543,0.9731867986361681,0.06,0.09841628959276018,0.01710735503305163,0.07455012853470437,0.9679505711872122,0.9601094480986917,0.9770984616103405
Base,5,135049,903.3576304912567,8.96992015838623,79003.099,788.625,0.9591387779192336,0.07405112316034082,0.16608756080611536,0.02956963979162235,0.10243222972249008,0.5682589605072466,0.9591387779192336,0.07405112316034082,0.16608756080611536,0.02956963979162235,0.10243222972249008,0.9774907852512741,0.9535774919775264,0.9631885096397285
Variant I,5,135049,903.8265559673309,9.01687502861023,79335.258,796.167,0.9756011901858446,0.09059367771781034,0.08165392633773454,0.011670591494666852,0.08589181286549707,0.5349916674215338,0.9756011901858446,0.09059367771781034,0.08165392633773454,0.011670591494666852,0.08589181286549707,0.9264626733274993,0.9175283719504725,0.9041771401729027
Variant II,5,135049,908.1860704421997,9.055424690246582,79159.756,787.421,0.9023559826349934,0.040433290433290435,0.2619874913134121,0.0885263095403004,0.07005481743008456,0.5867305908865559,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,5,135049,866.4889006614685,10.508004188537598,75438.718,921.746,0.901006322619087,0.03145374449339207,0.2692307692307692,0.09198393439879508,0.056326917008520036,0.5886234174159871,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,5,135049,866.3822793960571,10.779880285263062,75784.513,941.442,0.9456784401999404,0.03629603399433428,0.1546003016591252,0.045544305915822945,0.05878979065098939,0.5545279978716511,0.9456784401999404,0.03629603399433428,0.1546003016591252,0.045544305915822945,0.05878979065098939,0.995824991086988,0.9558270417207829,0.9472503843471307
Variant V,5,135049,869.111200094223,10.697960376739502,75871.465,929.365,0.9890264490714687,0.5,0.0003770739064856712,4.183750313781274e-06,0.0007535795026375283,0.500186445078086,0.9890264490714687,0.5,0.0003770739064856712,4.183750313781274e-06,0.0007535795026375283,0,0,0
Base,6,733378,906.9916985034943,8.92183542251587,79380.919,779.672,0.9616801049699772,0.07799253984401493,0.15983321751216123,0.026903078666026824,0.1048313582497721,0.5664650694230672,0.9616801049699772,0.07799253984401493,0.15983321751216123,0.026903078666026824,0.1048313582497721,0.9966652382356544,0.9909783107653665,0.910069980468161
Variant I,6,733378,903.8388547897339,8.898706674575806,79057.309,780.367,0.9621676991366275,0.07479079497907949,0.14906184850590687,0.026255120416361584,0.09960529370791735,0.5614033640447728,0.9621676991366275,0.07479079497907949,0.14906184850590687,0.026255120416361584,0.09960529370791735,0.9846647733446565,0.9967747114668136,0.9772119418910404
Variant II,6,733378,903.7895801067352,8.924871683120728,79173.262,777.322,0.7649236622603776,0.02441174618500871,0.4041000694927033,0.22993885183939208,0.04604208317662662,0.5870806088266556,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,6,733378,863.6113469600677,10.50159239768982,75859.92,923.356,0.9381930881525373,0.03999101325544822,0.20135746606334842,0.05363149527236215,0.06672914714151829,0.5738629853954932,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,6,733378,862.9335558414459,10.435943603515625,75678.63,909.674,0.9418426627826144,0.038153098420413124,0.17760180995475114,0.04967785122583884,0.0628125625125025,0.5639619793644561,0.9418426627826144,0.038153098420413124,0.17760180995475114,0.04967785122583884,0.0628125625125025,0.9776408959485803,0.9807233872388293,0.9530620007288666
Variant V,6,733378,863.5458986759186,10.689959049224854,75587.749,935.881,0.893392697540468,0.03169071162262928,0.2948717948717949,0.09996652999748976,0.05723067915690867,0.5974526324371526,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,7,732057,908.9742770195007,8.976778268814087,79496.808,787.898,0.9649384667164201,0.07975819032761311,0.14211257817929118,0.02334601475266285,0.10217336997252062,0.5593832817133141,0.9649384667164201,0.07975819032761311,0.14211257817929118,0.02334601475266285,0.10217336997252062,0.9475849379952088,0.9859103370659715,0.9789690657218915
Variant I,7,732057,904.6814801692963,8.943361282348633,79221.679,786.515,0.9501877957172821,0.06020628448069081,0.1744266851980542,0.03876674648249659,0.08951497860199714,0.5678299693577789,0.9501877957172821,0.06020628448069081,0.1744266851980542,0.03876674648249659,0.08951497860199714,0.9880959742282273,0.9858859803833326,0.9410662177380806
Variant II,7,732057,909.3789749145508,8.841854095458984,79797.358,780.803,0.9495927027949856,0.05331895518811407,0.15462126476719945,0.03908831852452853,0.0792943692088382,0.5577664731213354,0.9495927027949856,0.05331895518811407,0.15462126476719945,0.03908831852452853,0.0792943692088382,0.9966254042362213,0.9997537739369982,0.9487481544592429
Variant III,7,732057,869.110969543457,10.647278308868408,76296.646,936.445,0.9346552351948095,0.038104611923509564,0.20437405731523378,0.05724207179315539,0.06423323062337047,0.5735659927610391,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,7,732057,870.2783291339874,10.669787406921387,76230.393,937.815,0.8812853785295772,0.030033932568045627,0.3137254901960784,0.11241737093130282,0.05481979310799236,0.6006540596323878,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,7,732057,871.2697563171387,10.63016128540039,76322.158,937.002,0.9688379290939786,0.0493256973951598,0.10067873303167421,0.021529579114718433,0.06621202727836331,0.539574576958478,0.9688379290939786,0.0493256973951598,0.10067873303167421,0.021529579114718433,0.06621202727836331,0.998973572009942,0.9655953958987954,0.9140210329612002
Base,8,51333,909.6464240550995,8.96322751045227,79922.119,789.797,0.8999468321212033,0.04263927793339558,0.28561501042390547,0.09130621917252502,0.07420111933562014,0.5971543956256903,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,8,51333,906.4560124874115,8.94569206237793,79402.819,785.525,0.934373932978879,0.05615242571764311,0.23245309242529535,0.05563196327152554,0.09045429962141699,0.588410564576885,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,8,51333,908.6405575275421,8.970934629440308,79379.72,784.506,0.8786546997707428,0.04063478805596158,0.33808200138985406,0.11364850691627254,0.072549677515565,0.6122167472367908,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,8,51333,869.9732623100281,10.600952386856079,76022.605,928.546,0.9578933430434639,0.04344660194174757,0.13499245852187028,0.032976319973224,0.06573632023503488,0.5510080692743231,0.9578933430434639,0.04344660194174757,0.13499245852187028,0.032976319973224,0.06573632023503488,0.9944883070209334,0.9883775734561117,0.9933864875483103
Variant IV,8,51333,864.4342670440674,10.683539390563965,75535.503,934.155,0.9019497500744811,0.029764032892384697,0.251131221719457,0.09082921931219144,0.05322039315966117,0.5801510012036328,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,8,51333,869.4734303951263,10.665791034698486,75867.4,932.502,0.9692103346684763,0.047951670757032286,0.09577677224736049,0.02109865283239896,0.06390740973707384,0.5373390597074809,0.9692103346684763,0.047951670757032286,0.09577677224736049,0.02109865283239896,0.06390740973707384,0.9861446454411387,0.9825539651840492,0.9867054770057493
Base,9,731479,910.440402507782,8.868709087371826,79335.262,778.792,0.907092790142968,0.0427060354092426,0.2623349548297429,0.08372705100107355,0.0734542978061001,0.5893039519143347,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,9,731479,908.9353332519531,8.901982069015503,79166.372,774.948,0.9577240134627579,0.06610703043022036,0.1532314107018763,0.030821443413215126,0.09236569274269556,0.5612049836443307,0.9577240134627579,0.06610703043022036,0.1532314107018763,0.030821443413215126,0.09236569274269556,0.9439138610419469,0.9716506708619871,0.995881705567825
Variant II,9,731479,913.6052579879761,8.967018842697144,78926.805,782.398,0.9283791034583679,0.05307791322783372,0.24357192494788046,0.061870460886945165,0.08716195212931302,0.5908507320304677,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,9,731479,869.4695730209351,10.856867551803589,75655.797,948.099,0.8007712933231819,0.021698906644238857,0.3891402714932127,0.1946615345996151,0.041105711782044134,0.5972393684467987,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,9,731479,872.7174599170685,10.707764863967896,76047.329,930.162,0.9750239994703566,0.05567226890756303,0.07993966817496229,0.01504476612835746,0.06563467492260061,0.5324474510233024,0.9750239994703566,0.05567226890756303,0.07993966817496229,0.01504476612835746,0.06563467492260061,0.9444983748075277,0.9640963493683388,0.9886954145503042
Variant V,9,731479,871.3150475025177,10.703622579574585,75772.801,940.433,0.9826707272667086,0.07986870897155361,0.05505279034690799,0.0070370680277801025,0.06517857142857143,0.524007861159564,0.9826707272667086,0.07986870897155361,0.05505279034690799,0.0070370680277801025,0.06517857142857143,0.9536542522746561,0.9672751802540445,0.9867396058916849
Base,10,399758,911.6756653785706,8.94087290763855,78687.799,775.122,0.9098048397403066,0.0469502640589635,0.2810979847116053,0.08124353767074154,0.08046148490725546,0.5999272235204318,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,10,399758,911.2573940753937,8.954692363739014,79244.911,782.563,0.9665235842154041,0.07306620955646025,0.11848505906879778,0.021401856212771853,0.09039098740888006,0.548541601428013,0.9665235842154041,0.07306620955646025,0.11848505906879778,0.021401856212771853,0.09039098740888006,0.9605616515192608,0.9977048780577416,0.9935561988005374
Variant II,10,399758,911.5317044258118,8.969202756881714,79269.191,780.914,0.8930686307984976,0.0351493848857645,0.2501737317581654,0.09777768982645005,0.061638558342607654,0.5761980209658576,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,10,399758,872.044031381607,10.752513885498047,75804.085,935.967,0.931539441888179,0.034260811263828364,0.192684766214178,0.06026273951970546,0.058177264188535326,0.5662110133472362,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,10,399758,872.236170053482,10.55491328239441,75578.143,909.243,0.9599332980237677,0.03979578478858489,0.11463046757164404,0.030687808551585642,0.059080750170051495,0.5419713295100292,0.9599332980237677,0.03979578478858489,0.11463046757164404,0.030687808551585642,0.059080750170051495,0.9768648412645062,0.9793543742476756,0.9655650213205416
Variant V,10,399758,871.8303468227386,10.86401915550232,75046.23,941.712,0.9889354165977027,0.13333333333333333,0.0015082956259426848,0.00010877750815831311,0.0029828486204325133,0.5006997590588922,0.9889354165977027,0.13333333333333333,0.0015082956259426848,0.00010877750815831311,0.0029828486204325133,0.7493624772313298,0.5706767472088364,0.9377531142666736
Base,11,401397,911.5105791091919,9.027429819107056,78122.585,781.179,0.9523635317129325,0.06874530428249437,0.19075747046560113,0.03679260684796644,0.1010677466863034,0.5769824318088174,0.9523635317129325,0.06874530428249437,0.19075747046560113,0.03679260684796644,0.1010677466863034,0.978817629498667,0.9962487648881057,0.9754217998230814
Variant I,11,401397,912.54523229599,9.100516080856323,78545.303,786.325,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,11,401397,912.0866303443909,9.080315828323364,79341.448,790.255,0.964870006341154,0.06846307385229541,0.11917998610145934,0.023088872617893257,0.08696754563894524,0.548045556741783,0.964870006341154,0.06846307385229541,0.11917998610145934,0.023088872617893257,0.08696754563894524,0.9919310053294228,0.9710258637848003,0.9180718942865461
Variant III,11,401397,875.205073595047,10.70667839050293,76156.8,927.648,0.9136432851137078,0.03563417618270799,0.26357466063348417,0.07914400468580035,0.06278067181605892,0.5922153279738419,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,11,401397,871.2470996379852,10.701219081878662,75953.78,928.347,0.9489969876526863,0.034993270524899055,0.13725490196078433,0.041996485649736424,0.055768346866860725,0.5476292081555239,0.9489969876526863,0.034993270524899055,0.13725490196078433,0.041996485649736424,0.055768346866860725,0.9826452074097565,0.9922929107139036,0.9856364672796158
Variant V,11,401397,871.9560055732727,10.583951711654663,75011.747,917.644,0.924306498063491,0.03820490109241216,0.24396681749622925,0.06814492511086938,0.0660642262725277,0.58791094619268,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,12,855485,910.1964356899261,9.032691955566406,79446.885,786.886,0.9514465077483647,0.06342546890424482,0.17859624739402363,0.03754953421756962,0.09360772172646148,0.5705233565882271,0.9514465077483647,0.06342546890424482,0.17859624739402363,0.03754953421756962,0.09360772172646148,0.9578015081239628,0.9932033793603761,0.9347300334093802
Variant I,12,855485,910.5942275524139,9.020406007766724,78565.615,789.132,0.9545388029852202,0.06834628785848298,0.17720639332870047,0.03439336671086221,0.09864603481624759,0.5714065133089191,0.9545388029852202,0.06834628785848298,0.17720639332870047,0.03439336671086221,0.09864603481624759,0.9450170106949014,0.9822170993549116,0.9713898074671874
Variant II,12,855485,910.3869545459747,8.893060684204102,79189.089,774.9,0.9571581874054924,0.06109707150289877,0.14280750521195273,0.03124690796113431,0.08558042686100989,0.5557802986254091,0.9571581874054924,0.06109707150289877,0.14280750521195273,0.03124690796113431,0.08558042686100989,0.9644710826851499,0.9287690050263807,0.9060009156493574
Variant III,12,855485,869.0922119617462,10.33164668083191,75794.938,898.356,0.8687146214704228,0.02764961985834037,0.3208898944193062,0.12520709564053217,0.0509123541728986,0.597841399389387,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,12,855485,862.6927931308746,10.571196794509888,75128.853,911.575,0.9661690224767453,0.04012654012654013,0.09087481146304675,0.024119320558949043,0.05567105567105567,0.5333777454520487,0.9661690224767453,0.04012654012654013,0.09087481146304675,0.024119320558949043,0.05567105567105567,0.9646693394324826,0.9643498572231209,0.9587907252156439
Variant V,12,855485,867.9581365585327,10.472327470779419,75464.31,915.919,0.9527996623522791,0.04557251115955569,0.16553544494720965,0.03846540038490503,0.07146927146927147,0.5635350222811524,0.9527996623522791,0.04557251115955569,0.16553544494720965,0.03846540038490503,0.07146927146927147,0.9921799878899851,0.9868918435822535,0.9844240387023692
Base,13,858884,907.6655633449554,8.921576261520386,78872.433,780.464,0.9724161142572838,0.07860394537177541,0.08999305072967338,0.015019813687027848,0.08391381824072573,0.5374866185213227,0.9724161142572838,0.07860394537177541,0.08999305072967338,0.015019813687027848,0.08391381824072573,0.9331997805494733,0.9841114058895827,0.8883119277212791
Variant I,13,858884,908.0095365047455,8.937689065933228,78867.824,777.006,0.9241988195697771,0.05080175961402015,0.24878387769284224,0.06618447351235826,0.08437426349281169,0.591299702090242,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,13,858884,915.9194619655609,9.072073459625244,79098.062,789.427,0.8739671235549485,0.034732917240820296,0.297776233495483,0.11782894346268775,0.062209639953542395,0.5899736450163976,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,13,858884,873.289005279541,10.831448078155518,75849.782,945.29,0.9748419345228243,0.04727945060750132,0.06749622926093514,0.015090787381809054,0.05560733146940043,0.5262027209395631,0.9748419345228243,0.04727945060750132,0.06749622926093514,0.015090787381809054,0.05560733146940043,0.9465197518410148,0.9447947122411101,0.9999102464024959
Variant IV,13,858884,870.7748534679413,10.723158121109009,74799.386,924.342,0.9548768578900327,0.03754342709850947,0.12631975867269984,0.035930047694753574,0.057883369330453564,0.5451948554889731,0.9548768578900327,0.03754342709850947,0.12631975867269984,0.035930047694753574,0.057883369330453564,0.9891523797597878,0.9862616592860586,0.945696490934283
Variant V,13,858884,873.8607308864594,10.70888376235962,76206.834,934.46,0.9658876493760138,0.054918815663801336,0.13009049773755657,0.02483892561291942,0.07723304231027535,0.5526257860623185,0.9658876493760138,0.054918815663801336,0.13009049773755657,0.02483892561291942,0.07723304231027535,0.9971233454429032,0.976322815827176,0.9885680814467017
Base,14,503247,912.0493016242981,9.113784551620483,79622.25,794.836,0.963201974528196,0.06635687732342008,0.12404447533009035,0.024849975016449564,0.08646161298135142,0.5495972501568204,0.963201974528196,0.06635687732342008,0.12404447533009035,0.024849975016449564,0.08646161298135142,0.9352649881355513,0.9579524969694052,0.9778682950343137
Variant I,14,503247,911.8973462581635,9.05298399925232,79681.891,788.074,0.9082678893712501,0.04527806326367478,0.2755385684503127,0.08272317099717016,0.07777559827383287,0.5964076987265712,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,14,503247,911.4143822193146,8.957937479019165,79773.403,789.392,0.9455392419881957,0.04522006365931292,0.14315496872828354,0.043036233748243724,0.06872966886312454,0.5500593674900199,0.9455392419881957,0.04522006365931292,0.14315496872828354,0.043036233748243724,0.06872966886312454,0.9957958425540777,0.9872819445540352,0.9586790845997571
Variant III,14,503247,872.4109535217285,10.590804100036621,76502.819,926.824,0.9343697242543613,0.037208324574311544,0.2002262443438914,0.0574847293113547,0.06275483070377592,0.5713707575162683,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,14,503247,960.7644083499908,15.314661502838135,84324.211,1338.042,0.9095716508325333,0.029777647174062102,0.22926093514328807,0.08288009371600703,0.05270914607715648,0.5731904207136406,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,14,503247,995.1485285758972,13.276846647262573,87395.596,1168.77,0.9134777715250422,0.03107663858639819,0.22812971342383107,0.07891808216885617,0.054701627486437615,0.5746058156274875,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,15,864741,988.0788607597351,10.30996823310852,86991.8,904.355,0.8709971660057265,0.034779519166239,0.30611535788742184,0.12095996200521439,0.06246233471587082,0.5925776979411037,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,15,864741,1011.9818847179413,10.369001150131226,89033.465,910.828,0.9584069069801473,0.07028753993610223,0.16052814454482278,0.03023271921318742,0.0977674320177759,0.5651477126658176,0.9584069069801473,0.07028753993610223,0.16052814454482278,0.03023271921318742,0.0977674320177759,0.947305790098887,0.9830723178326519,0.9528552023991311
Variant II,15,864741,1005.7719204425812,11.175870418548584,88458.157,975.73,0.9622896444075899,0.058095064651247495,0.1108408617095205,0.025587240021372172,0.07623371967977058,0.5426268108440742,0.9622896444075899,0.058095064651247495,0.1108408617095205,0.025587240021372172,0.07623371967977058,0.9812634916829368,0.9734032938166488,0.9211479430026637
Variant III,15,864741,966.8357608318329,14.870528936386108,84960.697,1308.955,0.963868383594293,0.04640405849000299,0.11726998491704374,0.026738348255376118,0.0664956168484071,0.5452658183308338,0.963868383594293,0.04640405849000299,0.11726998491704374,0.026738348255376118,0.0664956168484071,0.9895159123314525,0.9689659727472325,0.9617501387694427
Variant IV,15,864741,987.2261731624603,12.471156120300293,86680.175,1098.791,0.8302989175411302,0.024376332886971185,0.3706636500754148,0.16460128859509665,0.045744334310577506,0.603031180740159,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,15,864741,938.0651814937592,14.462506771087646,82764.57,1276.844,0.8382973617133966,0.023792715768557012,0.3431372549019608,0.15620868546565142,0.04449986552238441,0.5934642847181547,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,16,35032,1004.256890296936,11.44262146949768,88380.754,999.808,0.9418909229260869,0.05793130443291907,0.20569840166782488,0.04762705743248257,0.090402382224937,0.5790356721176713,0.9418909229260869,0.05793130443291907,0.20569840166782488,0.04762705743248257,0.090402382224937,0.9903945683375553,0.9726818920982678,0.9645386925372392
