dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant III,83,196829,650.3262591362,8.558754682540894,118090.71,1577.409,0.9647000893773379,0.10601796005897333,0.2982654600301659,0.027905614592921093,0.1564323148422822,0.6351799227186224,0.9647000893773379,0.10601796005897333,0.2982654600301659,0.027905614592921093,0.1564323148422822,0.9921017923757809,0.9860671154558096,0.9257999702816618
Variant IV,83,196829,638.7964127063751,8.546170949935913,117029.549,1336.488,0.9494066337846337,0.08852599914052428,0.38838612368024134,0.044368672077650405,0.1441870231679149,0.6720087258012954,0.9494066337846337,0.08852599914052428,0.38838612368024134,0.044368672077650405,0.1441870231679149,0.9998062224596461,0.9882743315874948,0.9546520206879621
Variant V,83,196829,642.064160823822,8.553064107894897,116404.654,1548.623,0.9491252606839021,0.09588467018690805,0.43137254901960786,0.0451301146347586,0.15689501474319414,0.6931212171924246,0.9491252606839021,0.09588467018690805,0.43137254901960786,0.0451301146347586,0.15689501474319414,0.9878714972099355,0.9875147168394555,0.9710499251186147
Base,84,309023,669.1442370414734,7.569043397903442,121687.327,1386.197,0.9675919828692119,0.17206548241031,0.34329395413481584,0.023519168072506716,0.22923433874709978,0.6598873930311545,0.9675919828692119,0.17206548241031,0.34329395413481584,0.023519168072506716,0.22923433874709978,0.9976967172761062,0.9566532182480082,0.9906355281704923
Variant I,84,309023,673.7458076477051,7.3712897300720215,120651.723,1317.539,0.962153065704112,0.15259786476868328,0.3724808895066018,0.029451051787940552,0.2165000504897506,0.6715149188593307,0.962153065704112,0.15259786476868328,0.3724808895066018,0.029451051787940552,0.2165000504897506,0.9462427884990992,0.947385275991842,0.9840853334249885
Variant II,84,309023,676.109786272049,7.394749164581299,119686.98,1342.501,0.9495536803082777,0.13483365949119375,0.4788047255038221,0.04374369224071399,0.21041380363414267,0.7175305166315541,0.9495536803082777,0.13483365949119375,0.4788047255038221,0.04374369224071399,0.21041380363414267,0.9866981367648109,0.9877712867194799,0.9880408461022323
Variant III,84,309023,647.7645604610443,8.517783641815186,114142.386,1540.658,0.9462577377602701,0.09107453711030226,0.43401206636500755,0.04805873985440549,0.15055591890124267,0.6929766632553012,0.9462577377602701,0.09107453711030226,0.43401206636500755,0.04805873985440549,0.15055591890124267,0.9770821637655942,0.9915579584122042,0.9804454160836452
Variant IV,84,309023,646.0964231491089,8.890321254730225,114621.203,1587.108,0.9259243933926975,0.06725312145289444,0.4468325791855204,0.06875993640699524,0.11691002367797948,0.6890363213892625,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,84,309023,644.9100341796875,8.903321027755737,117998.792,1626.426,0.9610505147472608,0.10705567825177263,0.34728506787330315,0.03213956991046774,0.16366059529098176,0.6575727489814177,0.9610505147472608,0.10705567825177263,0.34728506787330315,0.03213956991046774,0.16366059529098176,0.9797440549741655,0.9769955076273844,0.9947319971669206
Base,85,347381,672.3769888877869,7.622902154922485,119940.562,1355.095,0.952061108916107,0.133051742344245,0.43780403057678946,0.040616821597660946,0.20408163265306126,0.6985936044895642,0.952061108916107,0.133051742344245,0.43780403057678946,0.040616821597660946,0.20408163265306126,0.9680482027684019,0.9992454034559138,0.9692368858791255
