dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant IV,1,79954,740.2434799671173,8.809841394424438,136565.674,1223.626,0.9623208315402695,0.10646341463414634,0.32918552036199095,0.030654338549075393,0.16089200147438262,0.6492655909064577,0.9623208315402695,0.10646341463414634,0.32918552036199095,0.030654338549075393,0.16089200147438262,0.9770132442428701,0.9787590530753433,0.9790171244133256
Variant V,1,79954,739.0607054233551,8.965858221054077,135557.91,1226.964,0.9391158264093482,0.09128490105719707,0.5079185520361991,0.056099907957493096,0.1547564338235294,0.725909322039353,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,2,567130,777.7619471549988,7.600613594055176,142526.339,1051.002,0.9263551711859364,0.10575558136533746,0.5694927032661571,0.06856376742046079,0.17838484980409228,0.7504644679228483,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,2,567130,778.8191101551056,7.6083855628967285,141920.26,1046.019,0.9658065460221452,0.16053236937232992,0.3394718554551772,0.025275562503710446,0.21798304328424808,0.6570981464757334,0.9658065460221452,0.16053236937232992,0.3394718554551772,0.025275562503710446,0.21798304328424808,0.9447061713794143,0.9560537496465977,0.9192779135316207
Variant II,2,567130,778.5917594432831,7.596742153167725,143201.425,1054.347,0.9547973269596605,0.14806654180896772,0.4669909659485754,0.03825717847743059,0.22484316185696365,0.7143668937355724,0.9547973269596605,0.14806654180896772,0.4669909659485754,0.03825717847743059,0.22484316185696365,0.9633547821117893,0.9956973716628379,0.9502743669077933
Variant III,2,567130,744.5880267620087,9.145092248916626,137115.039,1253.465,0.910841967625542,0.06712485681557846,0.5524132730015083,0.08518115638858673,0.11970421211749806,0.7336160583064608,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,2,567130,748.5653796195984,8.865591764450073,138068.49,1232.879,0.9639759674269257,0.10452051215050953,0.30165912518853694,0.02867542465065685,0.15524936929943722,0.6364918502689401,0.9639759674269257,0.10452051215050953,0.30165912518853694,0.02867542465065685,0.15524936929943722,0.9967637748512121,0.988031738302864,0.975706473238592
Variant V,2,567130,747.8207046985626,8.906932592391968,136847.709,1246.475,0.9239299546492767,0.07881773399014778,0.555052790346908,0.07197724039829304,0.13803450862715677,0.7415377749743075,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,3,500891,775.3806467056274,7.5696351528167725,142332.262,1032.412,0.909595094897347,0.09169622365950345,0.6108408617095205,0.08615119747888766,0.15945578231292515,0.7623448321153163,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,3,500891,773.9773316383362,7.583699464797974,141644.308,1036.667,0.9815813862738403,0.2413594470046083,0.14558721334259903,0.006515544297785605,0.18162115301257045,0.5695358345224067,0.9815813862738403,0.2413594470046083,0.14558721334259903,0.006515544297785605,0.18162115301257045,0.9508903433868853,0.9860627675703609,0.9884100119344857
Variant II,3,500891,782.9022030830383,7.646106481552124,142914.128,1077.085,0.9504219306375299,0.1357,0.4715079916608756,0.042759187065877745,0.21074701040534244,0.7143744022974989,0.9504219306375299,0.1357,0.4715079916608756,0.042759187065877745,0.21074701040534244,0.988661902197856,0.9974445358808043,0.9832696423972728
Variant III,3,500891,747.0811581611633,9.142815589904785,136648.256,1248.697,0.9328056208414711,0.0815006468305304,0.498868778280543,0.06237971717847879,0.14011119936457508,0.7182445305510321,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,3,500891,749.7362401485443,8.783769369125366,136600.076,1223.599,0.9494728392201,0.08998884790254782,0.39555052790346906,0.04438122332859175,0.1466210077573555,0.6755846522874387,0.9494728392201,0.08998884790254782,0.39555052790346906,0.04438122332859175,0.1466210077573555,0.9813516346741104,0.9693070460816552,0.9627875644627422
Variant V,3,500891,749.1238276958466,9.134827136993408,136867.833,1241.225,0.9675593366215366,0.1264400921658986,0.3310708898944193,0.025378629403397204,0.1829929137140475,0.6528461302455111,0.9675593366215366,0.1264400921658986,0.3310708898944193,0.025378629403397204,0.1829929137140475,0.9906559079288185,0.9913508447424529,0.9398649919114843
Base,4,55399,786.3679220676422,7.7676169872283936,141076.943,1061.214,0.932198760066533,0.10992355605889015,0.5396108408617095,0.06221151420104585,0.18264142067505587,0.7386996633303319,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,4,55399,781.7720320224762,7.6442084312438965,142312.102,1050.537,0.9507145992878396,0.12875051376900945,0.43537178596247395,0.041947836067520235,0.198731165741475,0.6967119749474768,0.9507145992878396,0.12875051376900945,0.43537178596247395,0.041947836067520235,0.198731165741475,0.9083754875287238,0.9876155671276814,0.9674328542783258
Variant II,4,55399,781.2795281410217,7.623237371444702,142053.091,1044.985,0.9094434417833276,0.09437865232455914,0.6341209173036831,0.08663645538558962,0.16430339860454649,0.7737422309590467,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,4,55399,745.0668876171112,9.140510559082031,136223.881,1242.166,0.9467873812440001,0.08944658944658945,0.4193061840120664,0.04736005355200402,0.14744099708300185,0.6859730652300312,0.9467873812440001,0.08944658944658945,0.4193061840120664,0.04736005355200402,0.14744099708300185,0.9961017602508094,0.9881491734910616,0.9747261676187542
Variant IV,4,55399,746.1754961013794,8.828775882720947,135751.96,1212.188,0.9455170644509914,0.08349837598035333,0.3974358974358974,0.04840180738013555,0.13800327332242227,0.6745170450278809,0.9455170644509914,0.08349837598035333,0.3974358974358974,0.04840180738013555,0.13800327332242227,0.9724081102866289,0.9724049397253312,0.9811540772017285
Variant V,4,55399,747.0480093955994,9.108778476715088,136399.732,1243.934,0.9437957231288688,0.09445722341767455,0.48001508295625944,0.05105848882938666,0.1578523157046314,0.7144782970634365,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,5,135049,784.1303150653839,7.716444730758667,141895.737,1064.941,0.9502612054962905,0.13320637466172197,0.46177901320361364,0.042783711714564174,0.20676779463243877,0.7094976507445248,0.9502612054962905,0.13320637466172197,0.46177901320361364,0.042783711714564174,0.20676779463243877,0.9973753257504443,0.9707818818607477,0.9920292443198078
Variant I,5,135049,786.6802053451538,7.757690906524658,141532.661,1050.109,0.9015657772791571,0.085044128933231,0.6160528144544822,0.09436902618091149,0.14945629267470284,0.7608418941367854,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,5,135049,790.2442786693573,7.738382577896118,141855.459,1062.963,0.923057411833569,0.10084189674384053,0.5660180681028492,0.07185898323867572,0.1711853720050441,0.7470795424320867,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,5,135049,751.6557512283325,9.16151475906372,136799.131,1249.253,0.966806249793108,0.12183098591549296,0.3261689291101056,0.02608568320642624,0.17739950779327318,0.6500416229518396,0.966806249793108,0.12183098591549296,0.3261689291101056,0.02608568320642624,0.17739950779327318,0.9535196983780849,0.9502826923827358,0.9804779426203013
Variant IV,5,135049,751.6964514255524,9.122862815856934,135954.214,1230.923,0.9493818067463339,0.08663387695228233,0.37858220211161386,0.04428499707137478,0.1410013341759708,0.6671486025201195,0.9493818067463339,0.08663387695228233,0.37858220211161386,0.04428499707137478,0.1410013341759708,0.99134261258718,0.990349636613341,0.9579438812525736
Variant V,5,135049,747.4661192893982,9.001020908355713,136457.939,1250.74,0.9501431692541957,0.10063748406289842,0.4464555052790347,0.044268262070119656,0.1642505375598252,0.7010936216044575,0.9501431692541957,0.10063748406289842,0.4464555052790347,0.044268262070119656,0.1642505375598252,0.9866455405089511,0.9870086106154934,0.950330085007149
Base,6,733378,780.8773727416992,7.62872314453125,142521.821,1059.394,0.9301208227851189,0.1088560885608856,0.5535093815149409,0.06451692697382416,0.18193238921882138,0.7444962272705584,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,6,733378,784.5316939353943,7.663351058959961,143825.683,1061.838,0.9519925857275254,0.12470359991377453,0.40201528839471856,0.04017671620525201,0.19035867061533399,0.6809192860947334,0.9519925857275254,0.12470359991377453,0.40201528839471856,0.04017671620525201,0.19035867061533399,0.9924920022257074,0.9652327544532955,0.9682867035185027
Variant II,6,733378,784.3691217899323,7.782305717468262,143536.946,1069.878,0.9269303936393347,0.10641342526343177,0.5684503127171647,0.0679654878989967,0.1792680254218716,0.7502424124090841,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,6,733378,749.4615559577942,9.114310503005981,137268.737,1259.122,0.9663966036611605,0.12068248023304202,0.32805429864253394,0.026520793239059492,0.17645269242470338,0.6507667527017371,0.9663966036611605,0.12068248023304202,0.32805429864253394,0.026520793239059492,0.17645269242470338,0.9846719874120301,0.9542004304077608,0.9058231326909303
Variant IV,6,733378,750.9225611686707,9.178528785705566,136974.146,1269.642,0.9357103843225529,0.07734697894115332,0.4445701357466063,0.05884026441301983,0.13176865046102265,0.6928649356667933,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,6,733378,750.4856984615326,9.02492880821228,137172.207,1239.071,0.944623291072197,0.09441378789024114,0.4709653092006033,0.05012132875909966,0.15729488067502048,0.7104219902207519,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,7,732057,784.264965057373,7.762154579162598,143836.8,1056.107,0.9427884357424724,0.11983506571600377,0.48471160528144547,0.05068939757486408,0.1921619946277292,0.7170111038532907,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,7,732057,785.6110579967499,7.598057746887207,143786.289,1055.403,0.9331593580800936,0.1065639310896271,0.5093815149409312,0.06080679951714721,0.17625488428013225,0.724287357711892,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,7,732057,779.7381737232208,7.6730077266693115,142572.04,1058.189,0.9299985366567485,0.11031859248692344,0.5642807505211953,0.06479429283834326,0.18455594067844763,0.749743228841426,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,7,732057,748.971391916275,9.044057130813599,137157.643,1236.581,0.955679598795061,0.10312222988279326,0.3947963800904977,0.038097230357292275,0.16352987114408438,0.6783495748666027,0.955679598795061,0.10312222988279326,0.3947963800904977,0.038097230357292275,0.16352987114408438,0.9866877370106997,0.9988820767295736,0.9845939905792648
Variant IV,7,732057,749.7637531757355,8.944405555725098,136029.581,1213.738,0.9525803568472971,0.09002048035747533,0.364630467571644,0.040896159317211946,0.14439301179632671,0.6618671541272161,0.9525803568472971,0.09002048035747533,0.364630467571644,0.040896159317211946,0.14439301179632671,0.9669933169664594,0.9800938834266568,0.9532727206749619
Variant V,7,732057,751.249059677124,9.036810398101807,137108.727,1244.939,0.9424385117018107,0.09309721720274666,0.4856711915535445,0.05249351518701364,0.15624431370170436,0.7165888381832655,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,8,51333,780.404956817627,7.80009126663208,143000.78,1092.428,0.9217895625112799,0.10065565808644973,0.576094510076442,0.07328837943334339,0.17136950904392764,0.7514030653215492,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,8,51333,784.8340439796448,7.788302183151245,144048.253,1092.485,0.9576410906785034,0.1412506178942165,0.3971507991660876,0.03437852492430689,0.20838650865998176,0.6813861371208904,0.9576410906785034,0.1412506178942165,0.3971507991660876,0.03437852492430689,0.20838650865998176,0.935888027533663,0.9876987082892075,0.9535987164435843
Variant II,8,51333,780.8996345996857,7.630958318710327,143591.71,1079.25,0.9155553387639628,0.09740042396519023,0.606671299513551,0.0800467021550274,0.16785233608921363,0.7633122986792619,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,8,51333,749.9664316177368,9.017244577407837,138164.635,1264.862,0.9581829918236288,0.10384778911564625,0.3684012066365008,0.03527319889548992,0.16202321724709784,0.6665640038705054,0.9581829918236288,0.10384778911564625,0.3684012066365008,0.03527319889548992,0.16202321724709784,0.9766273650670231,0.9852892645778067,0.9789241645621296
Variant IV,8,51333,746.4365789890289,8.983794689178467,134533.643,1227.397,0.9692103346684763,0.11247774720828613,0.2620663650075415,0.022943686720776506,0.15740006794247538,0.6195613391433824,0.9692103346684763,0.11247774720828613,0.2620663650075415,0.022943686720776506,0.15740006794247538,0.9365853940458598,0.9597153375331491,0.9886896141783879
Variant V,8,51333,749.075718164444,9.164508581161499,137543.38,1267.693,0.936537952265881,0.08624176397677605,0.4984917043740573,0.0586017906451343,0.14704410210778043,0.7199449568644615,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,9,731479,786.9036686420441,7.6353302001953125,143297.787,1057.052,0.9362424455273132,0.11503890021904978,0.529186935371786,0.05796183700830641,0.18899298876962214,0.7356125491817398,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,9,731479,781.5478901863098,7.7191619873046875,142004.362,1076.198,0.9568557631335057,0.14230907565040163,0.4124391938846421,0.03539271367225377,0.21160531241643638,0.6885232401061941,0.9568557631335057,0.14230907565040163,0.4124391938846421,0.03539271367225377,0.21160531241643638,0.9381374475716011,0.9788267949547096,0.9819152665785712
Variant II,9,731479,786.0540251731873,7.773480415344238,143391.852,1071.376,0.9422028193746647,0.12429851746377418,0.5156358582348853,0.0517236261452912,0.2003104542080043,0.731956116044797,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,9,731479,750.6152138710022,8.90210247039795,137419.01,1227.269,0.9510286669535569,0.09670619235836628,0.415158371040724,0.043025688226926616,0.15687112630904043,0.6860663414068987,0.9510286669535569,0.09670619235836628,0.415158371040724,0.043025688226926616,0.15687112630904043,0.9952962541905319,0.9710842210459638,0.9991637168904555
Variant IV,9,731479,748.853316783905,9.19549560546875,136681.984,1253.902,0.9399516700321097,0.07996883411248053,0.42571644042232276,0.05434273282570496,0.13464519976147885,0.6856868537983088,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,9,731479,754.7137312889099,9.170677900314331,137404.941,1250.571,0.9430716011784568,0.09384142773551785,0.48378582202111614,0.0518324826374362,0.15719186473903457,0.7159766696918399,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,10,399758,789.8671627044678,7.738742351531982,142682.849,1059.076,0.9190482461916678,0.09804266291608063,0.5813064628214037,0.07614293559191225,0.1677865810851469,0.7525817636147457,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,10,399758,781.7364025115967,7.634150981903076,142858.364,1079.978,0.9615091946734305,0.14870357393132447,0.3686587908269632,0.03004967051233847,0.21192449815240189,0.6693045601573123,0.9615091946734305,0.14870357393132447,0.3686587908269632,0.03004967051233847,0.21192449815240189,0.9805915877567642,0.9409314644806797,0.9509693665530085
Variant II,10,399758,783.2687447071075,7.620653867721558,142359.652,1053.039,0.8750451197502561,0.07482891440110691,0.6952744961779013,0.1223952664595413,0.1351159728552618,0.78643961485918,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,10,399758,748.4401822090149,9.041287183761597,136454.373,1250.208,0.9375558608361747,0.08372933538585102,0.47171945701357465,0.05727554179566564,0.14221565395327687,0.7072219576089546,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,10,399758,744.8311016559601,9.06422758102417,135266.371,1243.98,0.9575540401866993,0.09619876831599065,0.3416289592760181,0.0356120826709062,0.15012427506213752,0.653008438302556,0.9575540401866993,0.09619876831599065,0.3416289592760181,0.0356120826709062,0.15012427506213752,0.9843743333323866,0.9849744015943873,0.985044524281301
Variant V,10,399758,761.5817482471466,9.042081832885742,136749.901,1249.856,0.9410357840378695,0.09121669251374595,0.4879336349924585,0.053936909045268176,0.15369996436631428,0.7169983629735952,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,11,401397,789.5994935035706,7.7440266609191895,143075.112,1056.059,0.9220334518635586,0.10236650485436893,0.5861709520500348,0.07318448744143707,0.17429486517202192,0.7564932323042988,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,11,401397,784.1254739761353,7.750912189483643,143120.02,1058.479,0.9403102287693283,0.11406185567010309,0.48054204308547604,0.05314349039241684,0.1843631273745251,0.7136992763465296,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,11,401397,786.1584982872009,7.621812105178833,142780.336,1043.399,0.9321594068582021,0.11281943274361135,0.5583738707435719,0.06251855223319415,0.18771171592103725,0.7479276592551889,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,11,401397,745.7733933925629,9.502615213394165,136134.528,1280.432,0.9548685822105994,0.10078344133862076,0.3929110105580694,0.0388963266672245,0.16041875144330692,0.6770073419454224,0.9548685822105994,0.10078344133862076,0.3929110105580694,0.0388963266672245,0.16041875144330692,0.9810894647237646,0.9916531789672727,0.9866838048955788
Variant IV,11,401397,747.8875253200531,9.002297401428223,136410.177,1234.704,0.911338508391539,0.06609660272706264,0.5392156862745098,0.08453267508995063,0.11775847161032653,0.7273415055922795,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,11,401397,748.0049819946289,8.893433332443237,135051.606,1219.185,0.96489456784402,0.11601264155912562,0.3322021116138763,0.02808551585641369,0.1719695490923287,0.6520582978787313,0.96489456784402,0.11601264155912562,0.3322021116138763,0.02808551585641369,0.1719695490923287,0.9959539185954709,0.9451601865098997,0.921862166876944
Base,12,855485,785.9322576522827,7.6447694301605225,141933.162,1060.434,0.9359497783045788,0.11359011080123615,0.5236275191104934,0.058179515467538696,0.1866831836481883,0.7327240018214773,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,12,855485,785.7146308422089,7.683278560638428,140883.793,1055.669,0.9660943368616165,0.15859178541492036,0.32870048644892286,0.02483030890705084,0.21395454031437294,0.6519350887709361,0.9660943368616165,0.15859178541492036,0.32870048644892286,0.02483030890705084,0.21395454031437294,0.9722530571829124,0.9618643404541473,0.9538625270850085
Variant II,12,855485,783.2229940891266,7.697751760482788,142695.179,1073.797,0.9383932491097995,0.1203674867642479,0.5371785962473941,0.055894168167336195,0.19666709070092864,0.740642214040029,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,12,855485,752.4984459877014,9.301374197006226,137613.427,1283.052,0.9339766294812805,0.08079153012351903,0.48340874811463047,0.061024182076813656,0.13844492440604753,0.7111922830189085,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,12,855485,754.1843931674957,9.036369562149048,137369.652,1254.871,0.9209962262901784,0.06863619667313849,0.49321266968325794,0.07425738431930383,0.12050301718181401,0.709477642681977,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,12,855485,746.4751992225647,8.840700149536133,136834.479,1249.082,0.9366124333807806,0.08860019486846378,0.5143288084464555,0.05870220065266505,0.15116085776029253,0.7278133038968952,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,13,858884,782.7365489006042,7.683314085006714,141361.531,1054.342,0.9610313592929159,0.14930698504185536,0.3780403057678944,0.030667926563203437,0.21406787998032464,0.6736861896023456,0.9610313592929159,0.14930698504185536,0.3780403057678944,0.030667926563203437,0.21406787998032464,0.9912795199674471,0.9683789068800449,0.9799514731870503
Variant I,13,858884,787.8224461078644,7.76356840133667,143325.921,1075.094,0.9277693771035559,0.10201494528956498,0.5312717164697707,0.06658520174935191,0.17116310310086197,0.7323432573602093,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,13,858884,785.0577347278595,7.618885517120361,141319.918,1063.372,0.8859031266767474,0.08069988962021177,0.6858929812369701,0.11124908475649575,0.14440908592121146,0.7873219482402372,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,13,858884,746.7592206001282,9.153058528900146,136293.708,1244.888,0.9402744215300076,0.08595726736013494,0.4611613876319759,0.05440967283072546,0.14490521327014216,0.7033758574006251,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,13,858884,750.9822409152985,9.149919271469116,135263.181,1234.84,0.9497583501605482,0.08616780045351474,0.37254901960784315,0.043837335787800184,0.13996316758747698,0.6643558419100216,0.9497583501605482,0.08616780045351474,0.37254901960784315,0.043837335787800184,0.13996316758747698,0.9478216931462837,0.9950493593974473,0.994326570393796
Variant V,13,858884,753.593341588974,8.907257080078125,137120.64,1226.642,0.9536106789367407,0.10356646595646132,0.4215686274509804,0.04048615178646139,0.166282442180412,0.6905412378322595,0.9536106789367407,0.10356646595646132,0.4215686274509804,0.04048615178646139,0.166282442180412,0.9962072041931527,0.9896496276860204,0.9955002166255131
Base,14,503247,787.4521927833557,7.66295051574707,142191.596,1043.148,0.9331889508367843,0.11291592128801431,0.5482974287699791,0.061330905888697045,0.18726636207203465,0.743483261440641,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,14,503247,792.5184173583984,7.750792980194092,142711.915,1072.903,0.9303204721720891,0.10201660735468565,0.5079916608756081,0.06366631706013892,0.16991109303271545,0.7221626719077346,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,14,503247,791.5721282958984,7.735664367675781,142506.548,1054.649,0.950314618799083,0.13757191033525093,0.48193189715079915,0.043016444699503296,0.2140432098765432,0.719457726225648,0.950314618799083,0.13757191033525093,0.48193189715079915,0.043016444699503296,0.2140432098765432,0.9862488273090639,0.99020003288559,0.9876953702907764
Variant III,14,503247,747.5810160636902,8.9768967628479,135770.516,1238.432,0.915852891522394,0.0695647940804206,0.5388386123680241,0.07996401974730148,0.12322152280762266,0.7294372963103612,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,14,503247,744.0864994525909,8.992811918258667,134342.194,1223.416,0.9249644145784369,0.06937027147307522,0.47021116138763197,0.06998995899924693,0.12090362613922825,0.7001106011941925,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,14,503247,755.6947104930878,9.005424737930298,135615.945,1242.92,0.9301739547816876,0.08160263575925163,0.523001508295626,0.06530834239812568,0.14117766807471116,0.7288465829487502,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,15,864741,792.5690395832062,7.743034362792969,143328.093,1071.745,0.9382081937066792,0.11595794759140123,0.5135510771369006,0.055745474514304935,0.1891961085509473,0.7289028013112978,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,15,864741,785.8858420848846,7.562140464782715,141641.871,1054.903,0.9776010926296278,0.20670773442847365,0.2098679638637943,0.011467753745077474,0.20827586206896553,0.5992001050593585,0.9776010926296278,0.20670773442847365,0.2098679638637943,0.011467753745077474,0.20827586206896553,0.8428838878488057,0.9494196421127407,0.9669225836225135
Variant II,15,864741,784.9365286827087,7.480741262435913,141582.959,1048.571,0.9275547534266622,0.10492279266200343,0.5524669909659485,0.06710466427878811,0.17635314995563442,0.7426811633435803,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,15,864741,748.9985864162445,8.943162202835083,135485.084,1232.908,0.9156584130557118,0.07140439932318104,0.5569381598793364,0.0803614760271107,0.12658010884003942,0.7382883419261127,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,15,864741,755.7266504764557,9.03889012336731,136812.173,1246.923,0.9333973319209508,0.07353127775662988,0.4370286576168929,0.061095305832147936,0.1258824807211904,0.6879666758923725,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,15,864741,754.6386287212372,9.322474956512451,136999.011,1269.755,0.9020076798305141,0.0663917525773196,0.6070889894419306,0.09472010710400804,0.11969370307040371,0.7561844411689613,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,16,35032,787.0404717922211,7.718159437179565,142580.171,1054.594,0.917160542605031,0.09670040601589752,0.5875608061153579,0.07814656686439127,0.16606923643506014,0.7547071196254833,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,16,35032,783.1706011295319,7.522606372833252,141772.656,1049.243,0.9545046583093507,0.13544375353306953,0.41626129256428074,0.03783171392951141,0.2043845432056641,0.6892147893173847,0.9545046583093507,0.13544375353306953,0.41626129256428074,0.03783171392951141,0.2043845432056641,0.9906649206752933,0.9790778848604137,0.9813142059275177
Variant II,16,35032,785.2005169391632,7.494750022888184,142409.49,1045.516,0.8953807131359446,0.08445220193340494,0.6556636553161918,0.10120614252072903,0.14963127428435494,0.7772287563977314,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,16,35032,748.3387348651886,9.015080451965332,136880.378,1244.509,0.9217575887980404,0.07417884645607419,0.5339366515837104,0.07393941929545644,0.13026079757140888,0.729998616144127,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,16,35032,747.2688694000244,8.839189529418945,135313.357,1208.139,0.9201976232248668,0.06879925342181667,0.5003770739064857,0.07514433938582546,0.1209662716499544,0.7126163672603301,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,16,35032,745.187504529953,8.971692085266113,136137.461,1246.052,0.9373944850872257,0.08676645913366009,0.4939668174962293,0.0576855493264162,0.1476056338028169,0.7181406340849065,0.9890264490714687,0,0.0,0.0,0,0,0,0
