dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant V,1,79954,43.700655937194824,1.7903034687042236,4572.46,189.393,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,2,567130,45.35863661766052,1.4987280368804932,3980.987,158.05,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,2,567130,45.3569130897522,1.5192630290985107,4553.348,153.493,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,2,567130,45.52893376350403,1.5089051723480225,4736.845,155.764,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,2,567130,43.280458211898804,1.7844271659851074,4556.5,166.87,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,2,567130,43.756564140319824,1.6789183616638184,4612.82,175.729,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,2,567130,43.60403656959534,1.8002259731292725,4369.294,191.455,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,3,500891,45.45087456703186,1.5268733501434326,4621.569,153.823,0.5248108638073079,0.019613621812786454,0.6706045865184156,0.4772649691045005,0.03811254060565369,0.5966698087069575,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,3,500891,45.50918126106262,1.5167536735534668,4726.612,136.135,0.985956782595971,0.0,0.0,4.947262185106762e-06,0,0.49999752636890743,0.985956782595971,0.0,0.0,4.947262185106762e-06,0,0,0,0
Variant II,3,500891,45.05773138999939,1.5229012966156006,4101.372,157.292,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,3,500891,42.79278516769409,1.8035972118377686,4356.569,164.975,0.22698947333576086,0.012231103765739137,0.8706636500754148,0.7801522885114216,0.024123322520150654,0.5452556807819966,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,3,500891,42.79748010635376,1.668337106704712,4545.272,170.307,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,3,500891,43.00239133834839,1.795875072479248,4546.756,189.354,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,4,55399,45.555055379867554,1.5426297187805176,4855.323,161.968,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,4,55399,45.010584592819214,1.5192530155181885,4720.636,133.335,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,4,55399,45.64243507385254,1.5195496082305908,4862.118,158.782,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,4,55399,42.953476905822754,1.803539752960205,4438.768,189.766,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,4,55399,42.96968746185303,1.6726703643798828,4501.937,150.051,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,4,55399,42.89721751213074,1.792060136795044,4593.365,192.363,0.9889933463537356,0.1,0.0003770739064856712,3.765375282403146e-05,0.0007513148009015778,0.5001697100768309,0.9889933463537356,0.1,0.0003770739064856712,3.765375282403146e-05,0.0007513148009015778,0.2918275010118217,0.7132997320982609,0
Base,5,135049,44.986487865448,1.5325994491577148,4795.284,171.139,0.3790918536078552,0.017700281436800767,0.7932592077831828,0.6268051233593723,0.034627897981935246,0.5832270422119052,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,5,135049,45.46702694892883,1.5100829601287842,4322.912,152.893,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,5,135049,45.545186042785645,1.5131034851074219,4844.525,159.332,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,5,135049,43.29745650291443,1.7965316772460938,4691.325,188.527,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,5,135049,43.48325777053833,1.6747052669525146,3714.648,168.061,0.16072610811347612,0.011870564997927284,0.9177978883861236,0.8476738348255376,0.023437988993581994,0.535062026780293,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,5,135049,44.498368978500366,1.7838823795318604,4720.078,179.701,0.6500380681253931,0.01658130148464607,0.529788838612368,0.34862772989707974,0.032156180623898564,0.5905805543576441,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,6,733378,44.93979263305664,1.4994564056396484,4674.99,158.683,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,6,733378,45.430614709854126,1.5192229747772217,4828.562,168.087,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,6,733378,45.4384400844574,1.5200729370117188,4840.284,158.617,0.985878737622555,0.0,0.0,8.410345714681495e-05,0,0.4999579482714266,0.985878737622555,0.0,0.0,8.410345714681495e-05,0,0.9074627661524414,0.6578289279087902,0
Variant III,6,733378,42.82904601097107,1.7939646244049072,4556.043,191.618,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,6,733378,42.882848501205444,1.671288013458252,4570.304,169.08,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,6,733378,43.08436560630798,1.790186882019043,4544.719,192.297,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,7,732057,45.01954746246338,1.515310525894165,4826.622,139.995,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,7,732057,44.97085618972778,1.5129919052124023,4815.809,160.258,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,7,732057,45.36870741844177,1.5146496295928955,4798.624,172.136,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,7,732057,42.92009520530701,1.7925260066986084,4479.111,161.069,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,7,732057,43.491437911987305,1.672682762145996,4597.77,169.038,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,7,732057,43.04622006416321,1.7852144241333008,4535.172,192.085,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,8,51333,45.191362380981445,1.506971836090088,4727.483,161.38,0.1696055333616245,0.01507266869103637,0.9037526059763725,0.8408473628749388,0.029650824773999385,0.5314526215507169,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,8,51333,44.60951495170593,1.5094945430755615,4773.779,172.136,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,8,51333,45.45303964614868,1.5062553882598877,4852.743,159.953,0.2952782791083362,0.016453232250793978,0.8370396108408618,0.7124354382284843,0.03227210920806736,0.5623020863061887,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,8,51333,43.20189428329468,1.7989823818206787,4593.195,191.275,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,8,51333,42.890589475631714,1.6847131252288818,4452.149,156.324,0.26928647091926244,0.012253871045532804,0.8239064856711915,0.7368672077650406,0.024148582859479562,0.5435196389530754,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,8,51333,43.528568983078,1.7950053215026855,4626.492,188.525,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,9,731479,45.47852349281311,1.5139737129211426,4855.811,158.393,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,9,731479,45.450181007385254,1.5402569770812988,4884.429,147.813,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,9,731479,45.43964147567749,1.5381083488464355,4843.21,140.667,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,9,731479,43.29837942123413,1.7985846996307373,4589.493,190.906,0.2216309709027111,0.012183702456731022,0.8733031674208145,0.7855995314199649,0.024032125846987162,0.5438518180004248,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,9,731479,42.90254211425781,1.6311051845550537,3556.15,51.115,0.2821965308351816,0.012861387889192442,0.8503016591251885,0.7241067693080077,0.02533949871616952,0.5630974449085904,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,9,731479,43.373332023620605,1.7927696704864502,4453.692,158.455,0.4465432487007183,0.014113007834794791,0.717948717948718,0.5564680779851059,0.027681862128624706,0.5807403199818061,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,10,399758,45.23462796211243,1.5042879581451416,4801.476,158.157,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,10,399758,45.4216742515564,1.5053415298461914,4676.812,159.745,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,10,399758,45.67896270751953,1.5172357559204102,3631.517,158.121,0.9859519047851324,0.0,0.0,9.894524370213524e-06,0,0.4999950527378149,0.9859519047851324,0.0,0.0,9.894524370213524e-06,0,0.9789506662358894,0.358605717204713,0
Variant III,10,399758,43.386486291885376,1.8032028675079346,4586.133,190.806,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,10,399758,43.42726135253906,1.6428558826446533,4137.608,176.799,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,10,399758,43.42172908782959,1.803300142288208,4463.843,160.111,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,11,401397,44.970972537994385,1.5113134384155273,4535.558,167.877,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,11,401397,45.41557025909424,1.507185935974121,4224.991,161.406,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,11,401397,45.49398875236511,1.5249581336975098,4870.797,158.022,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,11,401397,43.55166673660278,1.8255295753479004,4671.396,193.372,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,11,401397,43.51524114608765,1.6347198486328125,4649.385,168.574,0.44494190473037837,0.014510412051395657,0.7409502262443439,0.5583423981256799,0.02846341039457674,0.591303914059332,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,11,401397,43.172767877578735,1.8027501106262207,4049.673,181.61,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,12,855485,45.476057052612305,1.5178821086883545,4801.792,156.739,0.9859568510957949,0.0,0.0,4.94723770982472e-06,0,0.4999975263811451,0.9859568510957949,0.0,0.0,4.94723770982472e-06,0,0,0,0
Variant I,12,855485,45.386441469192505,1.517765998840332,4805.08,168.379,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,12,855485,46.34042048454285,1.5033624172210693,3614.273,154.587,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,12,855485,43.083396434783936,1.7917094230651855,4337.461,156.532,0.26999817935052467,0.012665114844210113,0.8514328808446455,0.7364530164839762,0.024958963617170617,0.5574899321803347,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,12,855485,43.12116265296936,1.6268055438995361,4485.684,174.879,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,12,855485,42.86370062828064,1.784259557723999,4402.364,180.093,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,13,858884,45.35319423675537,1.499673843383789,4808.89,158.011,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,13,858884,44.90796732902527,1.4969050884246826,4781.014,159.209,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,13,858884,44.87428426742554,1.5063285827636719,4695.895,158.757,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,13,858884,42.74874973297119,1.7940053939819336,4191.325,46.753,0.30959316759905986,0.012672879444411467,0.805052790346908,0.6959041084428081,0.024952957539065696,0.5545743409520499,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,13,858884,42.5791494846344,1.6419637203216553,4240.577,174.873,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,13,858884,43.50647330284119,1.794954538345337,4614.227,192.175,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,14,503247,45.39957642555237,1.5101292133331299,3615.773,157.831,0.34903492983303336,0.01654263393683587,0.7762334954829743,0.6570475874795308,0.03239488700216788,0.5595929540017217,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,14,503247,44.90248346328735,1.5142905712127686,4765.131,161.898,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,14,503247,45.109116554260254,1.5079526901245117,3582.447,166.469,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,14,503247,43.223947286605835,1.7923040390014648,4577.306,191.67,0.9890223112317521,0.3333333333333333,0.0003770739064856712,8.367500627562547e-06,0.0007532956685499058,0.500184353202929,0.9890223112317521,0.3333333333333333,0.0003770739064856712,8.367500627562547e-06,0.0007532956685499058,0.9794780909158668,0.3583769038417822,0
Variant IV,14,503247,42.82646942138672,1.6355645656585693,4574.526,168.085,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,14,503247,42.98189878463745,1.7908008098602295,4561.227,192.412,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,15,864741,45.330237865448,1.506500005722046,4527.708,160.263,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,15,864741,45.316142559051514,1.501183271408081,4857.14,161.226,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,15,864741,44.871745347976685,1.5089688301086426,4796.456,169.567,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,15,864741,43.05181002616882,1.8206322193145752,3888.605,171.219,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,15,864741,42.680458068847656,1.651458740234375,4519.577,172.114,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,15,864741,43.72503900527954,1.8103103637695312,4659.314,193.028,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,16,35032,45.69463777542114,1.5113210678100586,4541.561,40.075,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,16,35032,44.547109842300415,1.5286965370178223,4511.419,159.166,0.19221989171259937,0.015442704766215436,0.9009728978457262,0.8178714899174797,0.030364953246403457,0.5415507039641232,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,16,35032,44.80986475944519,1.5172038078308105,4737.944,160.366,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,16,35032,43.264906883239746,1.7990975379943848,3995.51,46.877,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,16,35032,42.435338497161865,1.643982172012329,4597.128,182.336,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,16,35032,42.71039533615112,1.8004324436187744,3784.927,47.927,0.27664768777516635,0.012565118912797282,0.8367269984917044,0.7295665634674923,0.02475844063106688,0.5535802175121061,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,17,995703,45.274428606033325,1.5254731178283691,4824.47,151.272,0.21387145080020095,0.015156063344258277,0.8596247394023627,0.7953228814691317,0.029786952255392414,0.5321509289666155,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,17,995703,45.01635456085205,1.5468699932098389,4804.636,172.063,0.985908004487586,0.0,0.0,5.441988403617438e-05,0,0.4999727900579819,0.985908004487586,0.0,0.0,5.441988403617438e-05,0,0.8133020061449484,0.25757854514576844,0.4070428613815985
Variant II,17,995703,45.41226816177368,1.52360200881958,4812.748,164.56,0.5581386273840301,0.020616528202885877,0.655316191799861,0.4432450082124552,0.03997541278958859,0.6060355917937028,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,17,995703,42.950520515441895,1.8075673580169678,4506.407,166.123,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,17,995703,43.044071674346924,1.6445796489715576,4616.397,181.735,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,17,995703,43.56607937812805,1.8129465579986572,4451.898,192.634,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,18,376761,46.127904653549194,1.5502614974975586,4953.563,174.533,0.38722312461282565,0.017067182852556536,0.7536483669214733,0.6179940929981744,0.033378474038964635,0.5678271369616494,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,18,376761,45.6630003452301,1.5335769653320312,4404.034,171.605,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,18,376761,44.886932611465454,1.545506477355957,4837.558,162.063,0.060626310911662845,0.014316802785529584,0.9715079916608756,0.9523430233708665,0.028217769322763445,0.5095824841450046,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,18,376761,42.732757329940796,1.8445069789886475,4051.481,205.173,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,18,376761,43.259289264678955,1.6604490280151367,4633.093,169.044,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,18,376761,43.24063444137573,1.8101258277893066,4451.203,196.921,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,19,811353,45.06757068634033,1.527109146118164,4900.138,159.39,0.13671949310037024,0.014895514070771802,0.9287699791521891,0.8745578406296844,0.029320784520205343,0.5271060692612524,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,19,811353,45.4531135559082,1.5260591506958008,4803.976,141.288,0.8710014145651431,0.035807137792484046,0.3158443363446838,0.12109413650485822,0.0643221058590433,0.5973750999199128,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,19,811353,45.395548582077026,1.5237486362457275,4865.498,169.618,0.18863470074630506,0.01572572999620781,0.9221681723419041,0.8218095106168246,0.030924111252228423,0.5501793308625397,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,19,811353,43.57808589935303,1.8120458126068115,4734.847,196.629,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,19,811353,43.03245282173157,1.6433203220367432,4383.356,171.764,0.3528584196762554,0.013302014612589112,0.7922322775263951,0.6520165676512426,0.02616470939862265,0.5701078549375762,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,19,811353,43.67147970199585,1.7990028858184814,4663.931,194.176,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,20,577745,45.07899236679077,1.5206363201141357,4796.911,160.705,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,20,577745,45.12104153633118,1.5187618732452393,4668.72,163.968,0.3848934198331789,0.017003363044142895,0.7536483669214733,0.6203569944392773,0.033256414777562276,0.566645686241098,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,20,577745,45.87817907333374,1.506049394607544,5007.686,144.525,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,20,577745,42.84959554672241,1.7777745723724365,4640.889,194.966,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,20,577745,43.164313077926636,1.6361298561096191,4626.163,170.621,0.62286901254593,0.01679662756918507,0.5799396681749623,0.3766546732491005,0.032647689401175996,0.601642497462931,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,20,577745,42.43989872932434,1.780205488204956,4640.025,183.834,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,21,659806,44.9944748878479,1.508044719696045,4848.754,160.325,0.4450346566769588,0.017381843502480634,0.6938846421125782,0.558508506775242,0.03391413626791658,0.5676880676686681,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,21,659806,45.64970660209656,1.5210840702056885,4898.225,161.513,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,21,659806,45.366583824157715,1.5373332500457764,4893.461,162.763,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,21,659806,43.90799403190613,1.7947561740875244,4673.516,195.528,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,21,659806,43.583518743515015,1.6264188289642334,4358.18,179.013,0.30223608858287265,0.012780921964164103,0.8208898944193062,0.7035185340138901,0.02516995791518291,0.558685680202708,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,21,659806,43.025654554367065,1.774468183517456,4422.546,160.583,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,22,219339,44.79585790634155,1.4954454898834229,4548.263,159.829,0.33244557609103903,0.016108293965529697,0.7748436414176512,0.6738533539798054,0.031560474397803503,0.5504951437189229,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,22,219339,45.01146602630615,1.4946534633636475,4807.463,162.634,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,22,219339,45.249454975128174,1.5266597270965576,4867.082,160.444,0.3456221647724501,0.017325058093361177,0.8186240444753301,0.6611125403201868,0.03393199199228033,0.5787557520775717,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,22,219339,42.74845480918884,1.7833619117736816,4601.255,193.366,0.9890264490714687,0,0.0,0.0,0,0.5,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,22,219339,43.195369243621826,1.6257929801940918,4606.648,172.577,0.21778691780595186,0.012175524369369604,0.8770739064856712,0.7895280729646055,0.0240176363382914,0.5437729167605329,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,22,219339,42.89077305793762,1.7822532653808594,4538.278,181.28,0.5131086762223178,0.01422489525611569,0.6349924585218703,0.4882436616182746,0.027826431805413263,0.5733743984517978,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,23,979755,44.765968799591064,1.5081026554107666,4796.052,158.385,0.9859617288828404,0,0.0,0.0,0,0.5,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,23,979755,45.37274146080017,1.5284700393676758,4858.477,158.094,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,23,979755,45.663633823394775,1.5087904930114746,4865.839,157.535,0.9859616604068094,0,0.0,0.0,0,0.5,0.9859616604068094,0,0.0,0.0,0,0,0,0
