dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant IV,4,55399,60.20218753814697,1.5357966423034668,5543.549,136.8,0.655901387003873,0.019458736734036076,0.6146304675716441,0.3436406995230525,0.037723185873476894,0.6354948840242958,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,4,55399,60.61729907989502,1.6485183238983154,5557.398,154.581,0.6026887682478731,0.018463696658999246,0.6749622926093515,0.39811312860848463,0.03594413598530106,0.6384245820004334,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,5,135049,62.30682158470154,1.2986855506896973,5724.824,118.545,0.7539888103565174,0.033013217070248825,0.5840861709520501,0.24359209035634954,0.06249419112589921,0.6702470402978502,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,5,135049,63.25203537940979,1.2935774326324463,5796.772,118.168,0.7602165748012292,0.03237410071942446,0.556636553161918,0.23688480794728198,0.061189412169130285,0.6598758726073181,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,5,135049,62.967167139053345,1.3046934604644775,5770.898,118.627,0.7807472806204575,0.032076520965409853,0.5010423905489924,0.21527021946055053,0.0602931030878264,0.6428860855442209,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,5,135049,60.850796937942505,1.5318963527679443,5582.759,135.546,0.3694966731768678,0.014463332533418081,0.8408748114630468,0.6357334114300058,0.028437529888098962,0.6025707000165206,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,5,135049,60.78029727935791,1.5437304973602295,5572.984,135.965,0.5568746069052269,0.017348626990655588,0.7077677224736049,0.44479959835996985,0.03386711173259958,0.6314840620568175,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,5,135049,60.67088580131531,1.6521081924438477,5562.784,145.793,0.8687187593101393,0.012965258467620356,0.14592760180995476,0.12326165174462388,0.023814651856865942,0.5113329750326654,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,6,733378,63.674827337265015,1.2869911193847656,5833.885,117.814,0.6192984766671057,0.024661692171493613,0.6775538568450312,0.38153097218168236,0.04759115536681799,0.6480114423316744,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,6,733378,62.54896068572998,1.2953627109527588,5731.194,116.923,0.6789132237451831,0.02054961459951863,0.46872828353022933,0.31809411671580945,0.03937306637090654,0.57531708340721,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,6,733378,63.48539710044861,1.2883358001708984,5816.494,109.381,0.7501390176088971,0.02934190031152648,0.5236275191104934,0.2466358617141274,0.05556989564511965,0.638495828698183,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,6,733378,60.965237617492676,1.5198042392730713,5590.22,136.416,0.7804213975967427,0.022685097519409204,0.4517345399698341,0.21593172119487908,0.04320075006310627,0.6179014093874775,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,6,733378,59.74257826805115,1.5211732387542725,5471.925,135.366,0.8289044655566222,0.02617852332557855,0.4030920060331825,0.16637101497782614,0.04916411801227953,0.6183604955276782,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,6,733378,59.69074869155884,1.6428120136260986,5455.796,153.501,0.7907328941706114,0.024281289707750953,0.4611613876319759,0.2056104091707807,0.046133534515277255,0.6277754892305977,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,7,732057,62.51396894454956,1.2964305877685547,5710.057,116.456,0.5886854851690885,0.02105238397666596,0.6219596942321056,0.41178827801497037,0.04072624681470695,0.6050857081085675,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,7,732057,62.94166135787964,1.300673007965088,5749.253,116.828,0.6373981756987463,0.02288781764525218,0.595552466990966,0.3620060158708171,0.04408152767954736,0.6167732255600744,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,7,732057,63.52852725982666,1.3202674388885498,5828.742,118.509,0.74737329886347,0.029872551469598815,0.5399583043780403,0.24967348069578296,0.0566130530610758,0.6451424118411286,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,7,732057,59.928247928619385,1.5216498374938965,5509.281,136.742,0.6171712072561157,0.017999849822468703,0.6327300150829562,0.3830014224751067,0.03500391134289439,0.6248642963039248,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,7,732057,60.18291640281677,1.5202970504760742,5527.614,136.123,0.8955402363534046,0.03217791029941608,0.29298642533936653,0.09777424483306836,0.05798723832978843,0.597606090253149,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,7,732057,60.627174854278564,1.6451139450073242,5561.361,144.399,0.8965705584428482,0.01694915254237288,0.1478129713423831,0.09512174713413103,0.030411171450737004,0.526345612104126,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,8,51333,63.400787591934204,1.3136258125305176,5817.786,118.026,0.829257942256757,0.03429780818740578,0.41104933981931896,0.16478754087655156,0.06331281776826331,0.6231308994713837,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,8,51333,64.6314058303833,1.3135461807250977,5935.803,118.173,0.8071167260133651,0.03516823448870408,0.48193189715079915,0.1882532206676825,0.06555285110003073,0.6468393382415584,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,8,51333,63.0301399230957,1.921342134475708,5769.524,179.524,0.6857763035949466,0.029481474685383122,0.669909659485754,0.31399778362654107,0.05647748077627243,0.6779559379296065,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,8,51333,61.4887855052948,1.5311279296875,5626.016,135.642,0.8964712502896488,0.031815137307434696,0.2865761689291101,0.0967617772571333,0.05727204220045215,0.5949071958359883,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,8,51333,60.419774532318115,1.5286040306091309,5532.088,134.85,0.7844682048396173,0.02373795761078998,0.4645550527903469,0.21198226089866956,0.04516791318375128,0.6262863959458387,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,8,51333,59.5269410610199,1.6435234546661377,5450.663,153.082,0.6142912708133338,0.01971765254929413,0.7009803921568627,0.3866705715002929,0.038356390496528524,0.6571549103282849,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,9,731479,63.36003756523132,1.3110778331756592,5817.802,118.013,0.8666461799610753,0.037546791696600745,0.34503127171646975,0.1259269886658784,0.0677237851662404,0.6095521415252957,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,9,731479,63.87093496322632,1.3032076358795166,5866.411,117.737,0.8199209794644163,0.03313583497915295,0.4197359277275886,0.17438109750064315,0.06142268775105506,0.6226774151134729,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,9,731479,63.84404802322388,1.3016951084136963,5872.86,118.196,0.7312814009072728,0.02921445574550963,0.5628908964558721,0.2663210179486672,0.055546031201782954,0.6482849392536023,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,9,731479,61.020774602890015,1.534196138381958,5601.729,135.808,0.769096130292297,0.023557252729521864,0.49547511312217196,0.22786796084009706,0.04497612568670739,0.6338035761410374,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,9,731479,62.3961067199707,1.5381627082824707,5707.853,145.024,0.8741600185375219,0.029523422140871804,0.3284313725490196,0.11978495523387164,0.0541767742738073,0.6043232086575739,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,9,731479,60.26615619659424,1.6771090030670166,5525.078,154.832,0.5493396007812241,0.017149244778886526,0.7115384615384616,0.4524600451845034,0.03349129439326979,0.6295392081769792,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,10,399758,64.78860807418823,1.3034422397613525,5943.473,117.734,0.8117369311890581,0.03300036608963966,0.438498957609451,0.1829488505093181,0.06138132295719844,0.6277750535500665,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,10,399758,63.36253643035889,1.313260793685913,5799.276,126.817,0.7709575142675967,0.027931285610247183,0.453092425295344,0.22451665248451508,0.052618836252118474,0.6142878864054145,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,10,399758,63.36743879318237,1.3226134777069092,5803.73,116.925,0.82033071557485,0.03431345658017445,0.4346768589298124,0.17417825975105378,0.06360585723001831,0.6302492995893794,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,10,399758,59.649282693862915,1.5263473987579346,5452.538,145.561,0.8564666159091662,0.02724160321114456,0.3480392156862745,0.137892226591917,0.050528275031477526,0.6050734945471787,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,10,399758,61.210675954818726,1.529186487197876,5603.978,144.682,0.6977970141348605,0.021249965989170953,0.5889894419306184,0.30099573257467993,0.04101998476850758,0.6439968546779693,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,10,399758,61.59535026550293,2.1572365760803223,5648.178,199.428,0.8141282399284981,0.02541992275217821,0.42684766214177977,0.18157476361810726,0.04798236690403527,0.6226364492618363,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,11,401397,65.55677771568298,1.3190674781799316,6008.809,117.801,0.764895542190419,0.030576098440121807,0.512856150104239,0.2315158831066674,0.05771148169146254,0.6406701334987858,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,11,401397,61.70125484466553,1.3153016567230225,5652.664,118.387,0.8765084630018047,0.0384251450199531,0.32453092425295343,0.11563235905250034,0.06871436453926799,0.6044492826002266,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,11,401397,59.76500153541565,1.3252136707305908,5486.443,117.273,0.7906004585142188,0.03251861708336251,0.48401667824878386,0.20503433399956464,0.060942797768784855,0.6394911721246096,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,11,401397,60.25655674934387,1.5290555953979492,5510.867,136.711,0.692757125359992,0.02060847907014114,0.580316742081448,0.30599531419964854,0.0398034398034398,0.6371607139408998,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,11,401397,59.479042768478394,1.5202960968017578,5451.953,135.731,0.6035287497103512,0.018721329090383106,0.6832579185520362,0.39735586980169024,0.03644408688656476,0.6429510243751729,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,11,401397,60.353675842285156,1.6705527305603027,5534.06,154.608,0.5614469197921149,0.01585486984388763,0.6380090497737556,0.43940256045519205,0.030940843009966176,0.5993032446592818,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,12,855485,63.38563776016235,1.3181614875793457,5805.959,117.124,0.5845442439673969,0.022877749562273165,0.6855455177206393,0.4168938273315094,0.04427787564941258,0.6343258451945648,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,12,855485,62.62811756134033,1.312009572982788,5732.629,118.107,0.7392029657089898,0.031019394074238885,0.5813064628214037,0.2585488690558645,0.05889600788565796,0.6613787968827696,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,12,855485,57.63674545288086,1.2921168804168701,5277.755,117.924,0.8818496658699576,0.041974248927038625,0.33981931897150797,0.11043278649595314,0.07471922988769196,0.6146932662377774,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,12,855485,58.8982367515564,1.519019365310669,5408.273,136.712,0.6863145089211824,0.02184342278984039,0.6300904977375565,0.31306166847962513,0.04222309256989804,0.6585144146289658,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,12,855485,59.6851065158844,1.5503058433532715,5486.286,145.57,0.7237867853950809,0.020926443550918522,0.5279034690799397,0.2740398293029872,0.04025707014794473,0.6269318198884761,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,12,855485,60.46593427658081,1.6424355506896973,5558.111,145.47,0.42685954516865837,0.015381103216048854,0.8129713423831071,0.5774244833068363,0.030191004313000615,0.6177734295381354,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,13,858884,62.348440647125244,1.2919986248016357,5741.759,118.264,0.8960787469940638,0.03633435660007046,0.250868658790827,0.09473465490543355,0.06347531759637787,0.5780670019426967,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,13,858884,62.22252035140991,1.3188235759735107,5733.725,118.698,0.7532217940588264,0.02797673222270587,0.49131341209173035,0.243049096629925,0.05293897416697866,0.6241321577309027,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,13,858884,63.07917785644531,1.2930235862731934,5799.764,117.566,0.7912833520316083,0.03253765607065052,0.48262682418346076,0.20432192824490927,0.06096517216406609,0.6391524479692758,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,13,858884,61.28206729888916,1.5364491939544678,5627.921,133.599,0.8089062862060975,0.024199895068205666,0.417420814479638,0.18675006275625472,0.04574758244483015,0.6153353758616916,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,13,858884,61.77789807319641,1.5514979362487793,5678.412,135.763,0.7578660333013341,0.02243156832908752,0.4947209653092006,0.2392142916910719,0.042917191410019456,0.6277533368090644,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,13,858884,60.74617862701416,1.6659116744995117,5585.017,154.867,0.7534426826442451,0.021771998790444513,0.48868778280542985,0.24361978077148355,0.041686770240277914,0.6225340010169732,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,14,503247,63.050904512405396,1.3382277488708496,5793.423,118.16,0.9859519733087493,0.0,0.0,9.89447541964944e-06,0,0.49999505276229017,0.9859519733087493,0.0,0.0,9.89447541964944e-06,0,0,0.3849089439138359,0
Variant I,14,503247,63.41165542602539,1.3011717796325684,5825.87,117.092,0.3506170430710697,0.017435053868610974,0.8175816539263377,0.6560317020560822,0.0341420238544357,0.5807749759351277,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,14,503247,63.09697651863098,1.298731803894043,5775.696,117.634,0.4532071606263109,0.020763128334737434,0.8220986796386379,0.5520451981873231,0.04050329538645896,0.6350267407256573,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,14,503247,60.6864013671875,1.9655213356018066,5561.495,181.996,0.8341512463173226,0.025915136162127927,0.38574660633484165,0.16087356706551753,0.04856742706577729,0.6124365196346621,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,14,503247,60.466346740722656,1.531437635421753,5546.893,145.304,0.6398217418650071,0.019089841924711942,0.6315987933634992,0.36008702200652665,0.0370595718789756,0.6357558856784863,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,14,503247,59.72593832015991,1.651132583618164,5491.235,145.79,0.7673499619318747,0.02174650502597797,0.4592760180995475,0.22923186344238977,0.0415267383781388,0.6150220773285788,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,15,864741,63.22211241722107,1.3122642040252686,5813.697,117.153,0.9858495397807923,0.12903225806451613,0.001389854065323141,0.00013357541816526742,0.002750085940185631,0.500628139323579,0.9858495397807923,0.12903225806451613,0.001389854065323141,0.00013357541816526742,0.002750085940185631,0.867184668411764,0.7423088855322114,0.7198645427779514
Variant I,15,864741,63.205602169036865,1.2997241020202637,5797.046,117.651,0.48038144480757033,0.0195785785136225,0.7338429464906184,0.5232273959590763,0.03813961047755777,0.6053077752657711,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,15,864741,64.69870567321777,1.309211254119873,5932.779,117.572,0.7922442807667919,0.03160824644996933,0.46560111188325226,0.203104901747373,0.059197738116274955,0.6312481050679397,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,15,864741,60.70049715042114,1.5544676780700684,5558.915,145.194,0.8142192724022642,0.02056380226065641,0.3416289592760181,0.18053719354028952,0.03879254977520874,0.5805458828678643,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,15,864741,60.0529408454895,1.5255591869354248,5511.352,136.391,0.6981652818696416,0.019928699239185367,0.5501508295625943,0.30019245251443394,0.03846407339546287,0.6249791885240802,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,15,864741,59.39672613143921,1.6558756828308105,5443.991,153.676,0.8254328180343606,0.025423728813559324,0.3993212669683258,0.1698393439879508,0.047803909177086636,0.6147409614901873,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,16,35032,62.3356773853302,1.2618892192840576,5720.623,117.077,0.8435059582168761,0.03547001749642119,0.3874218207088256,0.1500002473618855,0.0649899455017049,0.61871078667347,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,16,35032,62.24243235588074,1.2854125499725342,5711.111,109.466,0.8925515828496171,0.04177833078101072,0.3033356497567755,0.0990590307323927,0.07344157482964582,0.6021383095121915,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,16,35032,63.12630534172058,1.308650255203247,5787.893,117.736,0.5643383249597581,0.022737562807133786,0.7154273801250869,0.437812914333208,0.04407436344760417,0.6388072328959394,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,16,35032,60.24175000190735,1.5298311710357666,5527.726,135.822,0.8602444635704591,0.028710742299887942,0.3574660633484163,0.13417705631327922,0.05315242073392952,0.6116445035175685,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,16,35032,60.288437843322754,1.523918867111206,5544.465,137.262,0.6080265814823397,0.017441433887112834,0.6274509803921569,0.3921889381641704,0.033939443384969965,0.6176310211139933,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,16,35032,60.828458309173584,1.6896319389343262,5587.0,154.085,0.7400691846800622,0.021778526690617746,0.5165912518853696,0.25745125930884444,0.041795051709936235,0.6295699962882625,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,17,995703,62.83772373199463,1.3152835369110107,5766.438,117.194,0.7407943963982421,0.028056338028169012,0.5191104933981932,0.2560492349096882,0.05323546180159635,0.6315306292442525,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,17,995703,63.71230983734131,1.3119251728057861,5848.468,118.054,0.7652602312082337,0.03155671511989067,0.5295343988881167,0.23138345239744326,0.059563823966231534,0.6490754732453367,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,17,995703,63.67168164253235,1.2960145473480225,5849.904,118.623,0.7690015121213599,0.029193217181446747,0.4791521890201529,0.22687154928462588,0.05503342312680834,0.6261403198677635,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,17,995703,59.995314598083496,1.5460484027862549,5513.166,136.801,0.8194577774835314,0.024240735580941766,0.3936651583710407,0.17581792318634423,0.04566929133858268,0.6089236175923481,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,17,995703,60.00562000274658,1.5450499057769775,5521.315,144.649,0.7424980965937303,0.02156909981530555,0.5064102564102564,0.25488243661618276,0.041375910778378544,0.6257639098970368,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,17,995703,61.01443862915039,1.6596519947052002,5605.123,146.121,0.9890223112317521,0.0,0.0,4.183750313781274e-06,0,0.4999979081248431,0.9890223112317521,0.0,0.0,4.183750313781274e-06,0,0,0,0
Base,18,376761,62.93438243865967,1.3122789859771729,5762.377,117.407,0.9859519733087493,0.0,0.0,9.89447541964944e-06,0,0.49999505276229017,0.9859519733087493,0.0,0.0,9.89447541964944e-06,0,0,0.384643312189174,0
Variant I,18,376761,63.354875564575195,1.3038372993469238,5789.665,126.381,0.6387834739768792,0.022116585424807638,0.5722724113968033,0.3602695268438446,0.04258730138208334,0.6060014422764792,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,18,376761,63.51444935798645,1.3016140460968018,5814.165,117.889,0.7251353592507682,0.025772464436482317,0.504864489228631,0.2717283755169889,0.049041447279600386,0.6165680568558211,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,18,376761,60.98072791099548,1.5468089580535889,5575.271,136.395,0.7158793736965805,0.01959129017233349,0.5075414781297134,0.28180905363567904,0.037726329951230445,0.6128662122470172,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant IV,18,376761,60.835946559906006,1.5443124771118164,5567.069,145.491,0.8169419709358138,0.025186098552313102,0.41591251885369535,0.17860848464563636,0.04749601687981743,0.6186520171040294,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,18,376761,61.00258231163025,1.6748058795928955,5581.057,154.228,0.6267834089178722,0.01688667167012494,0.5769230769230769,0.37266337544975314,0.032812902118898514,0.6021298507366619,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,19,811353,63.661738872528076,1.3052914142608643,5824.79,117.268,0.851393339869568,0.036616500940607366,0.37873523280055593,0.1418768830423533,0.06677694051338602,0.6184291748791013,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,19,811353,64.21729946136475,1.3164820671081543,5891.868,117.783,0.5183795912394518,0.019412218868756957,0.6726893676164003,0.4838175053925158,0.037735481293063956,0.5944359311119423,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,19,811353,63.279807567596436,1.3114967346191406,5803.729,117.589,0.7344568557631335,0.025997903987938737,0.49131341209173035,0.2620812142560307,0.04938271604938271,0.6146160989178499,0.9859616604068094,0,0.0,0.0,0,0,0,0
