dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant III,2,567130,692.069965839386,9.947750806808472,150602.757,2165.46,0.9545292793538349,0.09806190338443738,0.3834841628959276,0.039134800435110036,0.15618521078092606,0.6721746812304087,0.9545292793538349,0.09806190338443738,0.3834841628959276,0.039134800435110036,0.15618521078092606,0.9750300545048918,0.9583188272109162,0.946641350036964
Variant IV,2,567130,690.3017013072968,9.940991163253784,150701.229,2189.091,0.9744115991922937,0.11642050390964379,0.20211161387631976,0.01701949627646222,0.14773980154355015,0.5925460587999287,0.9744115991922937,0.11642050390964379,0.20211161387631976,0.01701949627646222,0.14773980154355015,0.9891691629680986,0.9777874110052718,0.9606396858124223
Variant V,2,567130,687.8746075630188,9.908075332641602,150619.63,2184.198,0.9577278294547983,0.10414486079129161,0.37518853695324283,0.03580871893565392,0.16303457316074063,0.6696899090087944,0.9577278294547983,0.10414486079129161,0.37518853695324283,0.03580871893565392,0.16303457316074063,0.9898804224344456,0.9828461475534531,0.9786321763490656
Base,3,500891,724.4849734306335,8.40162181854248,155365.802,1811.865,0.9555828711630108,0.13908205841446453,0.41695621959694235,0.03674808170857802,0.20858682426560057,0.6901040689441822,0.9555828711630108,0.13908205841446453,0.41695621959694235,0.03674808170857802,0.20858682426560057,0.9792903430339326,0.9801068809102977,0.9998133445252153
Variant I,3,500891,724.9151084423065,8.370699167251587,157498.663,1857.781,0.9319399053704698,0.10284730689234742,0.4982626824183461,0.06188530267350049,0.17050115926520423,0.7181886898724228,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,3,500891,724.9173030853271,8.403655290603638,158743.708,1806.583,0.9402126725525584,0.1198832779443949,0.5138985406532314,0.05371737280588922,0.19441340782122904,0.730090583923671,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,3,500891,690.453551530838,9.974977493286133,150801.167,2177.067,0.9747591777284915,0.1364403205398566,0.24396681749622925,0.017132457534934316,0.17500676223965378,0.6134171799806475,0.9747591777284915,0.1364403205398566,0.24396681749622925,0.017132457534934316,0.17500676223965378,0.9892446114004986,0.9448343797402005,0.9596123838669219
Variant IV,3,500891,693.2276666164398,9.834709882736206,151499.056,2152.024,0.9635249428978119,0.10447952766012066,0.30693815987933637,0.029190025939251945,0.15589390022024324,0.6388740669700422,0.9635249428978119,0.10447952766012066,0.30693815987933637,0.029190025939251945,0.15589390022024324,0.9926451390952533,0.9657771319360099,0.9078612004081525
Variant V,3,500891,692.8524255752563,9.815124750137329,150279.109,2138.705,0.9456163726041908,0.09308820107051431,0.45248868778280543,0.04891222491841687,0.15441034549314803,0.7017882314321943,0.9456163726041908,0.09308820107051431,0.45248868778280543,0.04891222491841687,0.15441034549314803,0.9801395585188792,0.991889606285615,0.9695480722511701
Base,4,55399,724.6533393859863,8.220619916915894,158947.8,1822.677,0.954802425235719,0.13942199142018513,0.4291174426685198,0.037712793061993835,0.21046353101567825,0.695702324803263,0.954802425235719,0.13942199142018513,0.4291174426685198,0.037712793061993835,0.21046353101567825,0.9798704557409916,0.9859896872993161,0.9905922923858829
Variant I,4,55399,722.9841916561127,8.220871210098267,156180.297,1803.8,0.9231013121311156,0.09740706029365823,0.5416956219596942,0.07146814952605228,0.165122067468093,0.735113736216821,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,4,55399,728.2991573810577,8.584406614303589,159245.483,1855.0,0.9595385590946783,0.15667384966408923,0.4294649061848506,0.03291413531751529,0.22959041515742545,0.6982753854336676,0.9595385590946783,0.15667384966408923,0.4294649061848506,0.03291413531751529,0.22959041515742545,0.9662864603711497,0.9910526789671509,0.9566818649784136
Variant III,4,55399,693.8424379825592,9.789067029953003,151468.804,2133.556,0.9664090171803105,0.11647488071849565,0.3129713423831071,0.0263408919755669,0.16976886888934342,0.64331522520377,0.9664090171803105,0.11647488071849565,0.3129713423831071,0.0263408919755669,0.16976886888934342,0.9921515354789817,0.9638340843256867,0.9663200317116163
Variant IV,4,55399,693.2242274284363,9.878329753875732,151002.028,2188.119,0.9344317918501109,0.07206798131811105,0.4189291101055807,0.059848548238641115,0.12297985388532212,0.6795402809334697,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,4,55399,692.947393655777,9.99319076538086,151392.157,2188.385,0.946224635042537,0.09049881235154394,0.4309954751131222,0.04805873985440549,0.14958775029446406,0.6914683676293584,0.946224635042537,0.09049881235154394,0.4309954751131222,0.04805873985440549,0.14958775029446406,0.9697829622010616,0.994805128269016,0.9943493479106326
Base,5,135049,725.2378451824188,8.556349039077759,158395.583,1892.5,0.9623044617118106,0.14936379410063622,0.3589298123697012,0.029104599446898825,0.21094547682254441,0.6649126064614012,0.9623044617118106,0.14936379410063622,0.3589298123697012,0.029104599446898825,0.21094547682254441,0.9480277018688534,0.9962593345526032,0.969418163858651
Variant I,5,135049,726.2804892063141,8.642729997634888,158395.286,1887.779,0.9611482366713819,0.14351786965662228,0.3558026407227241,0.03023271921318742,0.20453410566263855,0.6627849607547683,0.9611482366713819,0.14351786965662228,0.3558026407227241,0.03023271921318742,0.20453410566263855,0.9935605305121104,0.972501828971427,0.9783533551652083
Variant II,5,135049,724.2237176895142,8.523950576782227,156884.115,1858.921,0.9293058875176821,0.11020873884153298,0.5705350938151494,0.06558585478796035,0.18473308207234068,0.7524746195135945,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,5,135049,687.9063050746918,10.034220695495605,151308.932,2190.649,0.9768239597470952,0.14478438930378223,0.22662141779788839,0.01485231361392352,0.17668675584301044,0.6058845520919826,0.9768239597470952,0.14478438930378223,0.22662141779788839,0.01485231361392352,0.17668675584301044,0.9712301382376366,0.9582088245573761,0.8213283554303575
Variant IV,5,135049,690.3300673961639,9.885379552841187,151446.468,2218.772,0.9670462444966732,0.10558360558360558,0.2680995475113122,0.02519872813990461,0.15150223737481355,0.6214504096857038,0.9670462444966732,0.10558360558360558,0.2680995475113122,0.02519872813990461,0.15150223737481355,0.9921404319474975,0.9324940006147917,0.9606072939295319
Variant V,5,135049,689.9616634845734,9.892038106918335,149448.807,2140.719,0.974684696613592,0.1325275657336726,0.2356711915535445,0.01711572253367919,0.1696525515743757,0.6092777345099327,0.974684696613592,0.1325275657336726,0.2356711915535445,0.01711572253367919,0.1696525515743757,0.9730157924135481,0.9707317525361451,0.999789196996566
Base,6,733378,724.891371011734,8.44613242149353,158174.841,1848.96,0.9648652999107366,0.16120946263512456,0.357539958304378,0.026487510698401547,0.2222222222222222,0.6655262238029883,0.9648652999107366,0.16120946263512456,0.357539958304378,0.026487510698401547,0.2222222222222222,0.9936716731086849,0.9988447878570123,0.994362588565487
Variant I,6,733378,724.8406186103821,8.417430877685547,158718.956,1825.162,0.9607336227501098,0.14749182115594328,0.37595552466990967,0.030940177705657688,0.2118660661836695,0.6725076734821259,0.9607336227501098,0.14749182115594328,0.37595552466990967,0.030940177705657688,0.2118660661836695,0.9711722333213224,0.9872831966954602,0.9749207038092934
Variant II,6,733378,722.1974816322327,8.471044778823853,158177.434,1873.199,0.9628798595190479,0.15720081135902636,0.376997915218902,0.028778224130766035,0.221881390593047,0.674109845544068,0.9628798595190479,0.15720081135902636,0.376997915218902,0.028778224130766035,0.221881390593047,0.9713621338534718,0.9509329455550892,0.9480339439798908
Variant III,6,733378,686.6910223960876,9.901026964187622,148739.251,2126.275,0.9483597603363236,0.09084096586178185,0.41138763197586725,0.045682369676177725,0.14882007911608242,0.6828526311498447,0.9483597603363236,0.09084096586178185,0.41138763197586725,0.045682369676177725,0.14882007911608242,0.9776601237398704,0.9711873754304388,0.9790227469327584
Variant IV,6,733378,690.0918490886688,9.872872114181519,150093.389,2160.576,0.950693501936509,0.09016103344540789,0.38423831070889897,0.043021504476612835,0.14605131145191344,0.670608403116143,0.950693501936509,0.09016103344540789,0.38423831070889897,0.043021504476612835,0.14605131145191344,0.9601681409365321,0.9868750220948649,0.9724271106797671
Variant V,6,733378,689.1159567832947,9.758362293243408,151447.717,2149.681,0.9561347611638915,0.10589985126425384,0.40271493212669685,0.03772487657936574,0.1677004004082594,0.6824950277736654,0.9561347611638915,0.10589985126425384,0.40271493212669685,0.03772487657936574,0.1677004004082594,0.9890056218575388,0.9977937667897587,0.9744582546355776
Base,7,732057,724.1174414157867,8.531278610229492,158237.988,1876.353,0.9615971825902024,0.1591374368773031,0.40514246004169563,0.030479931530230098,0.22851543361097498,0.6873312642557327,0.9615971825902024,0.1591374368773031,0.40514246004169563,0.030479931530230098,0.22851543361097498,0.9987704004227546,0.9670861715196568,0.9655564831879967
Variant I,7,732057,725.1909501552582,8.382405281066895,158366.767,1827.437,0.9389249304911955,0.1122637716123844,0.4850590687977762,0.05461282726139354,0.1823287402860315,0.7152231207681914,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,7,732057,723.9284017086029,8.543464183807373,156344.642,1854.17,0.9393883225208527,0.1202068416865553,0.5250173731758165,0.05471177250509568,0.19562402900051787,0.7351528003353606,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,7,732057,695.6872704029083,9.736217975616455,152624.094,2153.719,0.9540823926644377,0.09566216604424016,0.3766968325791855,0.039511337963350344,0.15257731958762885,0.6685927473079175,0.9540823926644377,0.09566216604424016,0.3766968325791855,0.039511337963350344,0.15257731958762885,0.989827235209821,0.9784033831406286,0.9960841022715221
Variant IV,7,732057,695.608118057251,9.880085468292236,151670.604,2179.259,0.965469727564633,0.10349630867808887,0.2801659125188537,0.026926617019496276,0.1511545112399552,0.6266196477496787,0.965469727564633,0.10349630867808887,0.2801659125188537,0.026926617019496276,0.1511545112399552,0.9629873793037093,0.9998647345501895,0.9656748832981108
Variant V,7,732057,691.2328104972839,10.153849840164185,152137.902,2196.812,0.9663966036611605,0.12298359299600166,0.33634992458521873,0.026612835745962682,0.18011105502271582,0.654868544419628,0.9663966036611605,0.12298359299600166,0.33634992458521873,0.026612835745962682,0.18011105502271582,0.9636120675193305,0.9683705873491499,0.9770812526450884
Base,8,51333,721.3290185928345,8.438268899917603,157461.492,1835.178,0.9412665661842535,0.1207053564036758,0.5066018068102849,0.052544611716048344,0.19495888212876913,0.7270285975471182,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,8,51333,722.9830746650696,8.51782488822937,157124.466,1884.715,0.9606653333983708,0.13673297842532922,0.3391243919388464,0.030485029584627867,0.19488817891373802,0.6543196811771093,0.9606653333983708,0.13673297842532922,0.3391243919388464,0.030485029584627867,0.19488817891373802,0.9541367143713176,0.9887921554220178,0.9888390314069606
Variant II,8,51333,726.031005859375,8.268836736679077,159321.189,1834.877,0.9289888298131799,0.10694575312962713,0.5521195274496178,0.06564522193418162,0.17918358141632837,0.7432371527577181,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,8,51333,694.6929206848145,9.958740234375,152234.165,2177.382,0.973025422887219,0.13192461450599657,0.26131221719457015,0.019077901430842606,0.17533206831119547,0.6211171578818637,0.973025422887219,0.13192461450599657,0.26131221719457015,0.019077901430842606,0.17533206831119547,0.9779710528711281,0.9821728410503431,0.9030187767691974
Variant IV,8,51333,692.429886341095,10.022462606430054,150419.344,2204.753,0.9572147373299348,0.09502739148756847,0.3401206636500754,0.035938415195381136,0.14855072463768118,0.6520911242273472,0.9572147373299348,0.09502739148756847,0.3401206636500754,0.035938415195381136,0.14855072463768118,0.9824269442704812,0.958039673856089,0.9944669499747372
Variant V,8,51333,689.3741590976715,9.862602472305298,150169.896,2145.3,0.9623373828991361,0.11552217453505007,0.36538461538461536,0.031039243577943267,0.17554347826086958,0.6671726859033361,0.9623373828991361,0.11552217453505007,0.36538461538461536,0.031039243577943267,0.17554347826086958,0.9851777505953462,0.9822459802862362,0.98375288985644
Base,9,731479,726.1700909137726,8.342824697494507,159052.007,1842.483,0.966699347839872,0.16787216148023548,0.3467685892981237,0.024473984950502885,0.22622690694775016,0.6611473021738103,0.966699347839872,0.16787216148023548,0.3467685892981237,0.024473984950502885,0.22622690694775016,0.9777164729079346,0.9886629300113718,0.9904218311037682
Variant I,9,731479,723.9377770423889,8.406632423400879,159003.278,1854.305,0.9457343544217355,0.12075784052239492,0.45621959694232106,0.04729582648962064,0.19096792960511963,0.7044618852263502,0.9457343544217355,0.12075784052239492,0.45621959694232106,0.04729582648962064,0.19096792960511963,0.9604619411224071,0.9638270963909816,0.972553915262686
Variant II,9,731479,721.41739153862,8.271985530853271,156557.372,1801.623,0.9574703672991561,0.1478355239358495,0.42599027102154274,0.034962301862149485,0.2194969116462268,0.6955139845796966,0.9574703672991561,0.1478355239358495,0.42599027102154274,0.034962301862149485,0.2194969116462268,0.9986197469629572,0.9865806280429137,0.9480150528628589
Variant III,9,731479,695.1128294467926,10.010171890258789,151631.312,2203.439,0.9484963090469728,0.09150054216365001,0.41365007541478127,0.04556940841770563,0.14985315210709652,0.6840403334985378,0.9484963090469728,0.09150054216365001,0.41365007541478127,0.04556940841770563,0.14985315210709652,0.9966305637671982,0.9931936700390801,0.9665654000505614
Variant IV,9,731479,695.0592815876007,9.593925714492798,152948.807,2102.118,0.9556258068787448,0.09091830529089803,0.3382352941176471,0.03752405656430424,0.1433136283751398,0.6503556187766715,0.9556258068787448,0.09091830529089803,0.3382352941176471,0.03752405656430424,0.1433136283751398,0.9652379149441984,0.9825533975518864,0.9887735608762098
Variant V,9,731479,691.2721800804138,10.034433126449585,151699.615,2206.208,0.9560685557284253,0.10549777117384844,0.40158371040723984,0.0377792653334449,0.16709814073899742,0.6819022225368975,0.9560685557284253,0.10549777117384844,0.40158371040723984,0.0377792653334449,0.16709814073899742,0.982339078177752,0.9802391386744496,0.9976348104911359
Base,10,399758,726.7895336151123,8.526529788970947,158691.146,1839.69,0.9231894873933594,0.10091174099113068,0.5653231410701877,0.07171515784161914,0.17125414451870954,0.7468039916142843,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,10,399758,726.3634214401245,8.124531030654907,157794.166,1764.932,0.9418564948051315,0.11601834550704943,0.47463516330785266,0.05149110482259118,0.18645918645918647,0.7115720292426307,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,10,399758,728.0825657844543,8.39947247505188,159656.845,1848.088,0.9410614116384567,0.12252932010169769,0.5191104933981932,0.052930758118457245,0.19826156194014996,0.7330898676398678,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,10,399758,696.4393312931061,9.75926423072815,151011.7,2106.114,0.9614229203217585,0.1111111111111111,0.35935143288084465,0.03189691239226843,0.1697390684833912,0.6637272602442881,0.9614229203217585,0.1111111111111111,0.35935143288084465,0.03189691239226843,0.1697390684833912,0.9852318957829038,0.9626272677699481,0.9740980014264173
Variant IV,10,399758,688.733811378479,9.961516618728638,150016.216,2180.511,0.9578312754477143,0.08906573640030524,0.3080693815987934,0.03495941762195632,0.13818181818181818,0.6365549819884185,0.9578312754477143,0.08906573640030524,0.3080693815987934,0.03495941762195632,0.13818181818181818,0.997779184277773,0.9811054490398506,0.9901276613457862
Variant V,10,399758,690.4515204429626,9.607317209243774,148734.345,2078.734,0.9742253964050449,0.14506846596546935,0.27564102564102566,0.018023596351769727,0.1900923156936679,0.6288087146446278,0.9742253964050449,0.14506846596546935,0.27564102564102566,0.018023596351769727,0.1900923156936679,0.9576284967356539,0.9952034549688157,0.9533953403563973
Base,11,401397,729.3486285209656,8.38376498222351,159060.993,1851.717,0.9630019852593276,0.15637319316688567,0.372133425990271,0.02858513948736723,0.2202117816387375,0.6717741432514518,0.9630019852593276,0.15637319316688567,0.372133425990271,0.02858513948736723,0.2202117816387375,0.9573710700098472,0.9813245339994017,0.9413458355602733
Variant I,11,401397,730.2876334190369,8.553568124771118,158511.83,1881.253,0.9452807180137555,0.12207721587819467,0.4680333564975678,0.047924128787129205,0.19364577343300746,0.7100546138552193,0.9452807180137555,0.12207721587819467,0.4680333564975678,0.047924128787129205,0.19364577343300746,0.9927447943329918,0.9831904911476221,0.9901575975491037
Variant II,11,401397,727.8441786766052,8.660714149475098,160028.194,1893.689,0.9379005902151114,0.11574760159113953,0.5156358582348853,0.05608711139255536,0.18905662781068858,0.729774373421165,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,11,401397,696.2636156082153,9.941617012023926,151153.896,1966.681,0.9748253831639577,0.13551401869158877,0.24057315233785823,0.017027863777089782,0.17336956521739127,0.6117726442803842,0.9748253831639577,0.13551401869158877,0.24057315233785823,0.017027863777089782,0.17336956521739127,0.9860747226782057,0.9824541773231031,0.8932640597940023
Variant IV,11,401397,690.4620819091797,10.196263074874878,150849.159,2256.444,0.9406964811811049,0.08160194870325262,0.42948717948717946,0.05363149527236215,0.13714629741119808,0.6879278421074086,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,11,401397,691.9593017101288,9.980757236480713,152150.576,2184.87,0.9544879009566686,0.10571563533301842,0.42194570135746606,0.03960338047025354,0.16907154189015636,0.6911711604436063,0.9544879009566686,0.10571563533301842,0.42194570135746606,0.03960338047025354,0.16907154189015636,0.9848251380837376,0.9994531131717103,0.9771794987492157
Base,12,855485,728.5160393714905,8.551682472229004,159912.509,1839.14,0.9601045797542571,0.15028367858556538,0.3957609451007644,0.03186021085127119,0.21784450607248734,0.6819503671247465,0.9601045797542571,0.15028367858556538,0.3957609451007644,0.03186021085127119,0.21784450607248734,0.9970999600317003,0.9941867873041612,0.9913406294607235
Variant I,12,855485,727.1966383457184,8.374739646911621,157463.488,1808.733,0.9593044241744305,0.13716637896693668,0.3589298123697012,0.03214730967882374,0.19848208281295035,0.6633912513454386,0.9593044241744305,0.13716637896693668,0.3589298123697012,0.03214730967882374,0.19848208281295035,0.9900604636108352,0.998323063608187,0.9528601693291252
Variant II,12,855485,728.8953552246094,8.409393072128296,158970.528,1868.585,0.9379688795668504,0.1147309891142611,0.5090340514246005,0.05592385174044684,0.1872563430689589,0.7265550998420768,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,12,855485,694.3060331344604,10.06717562675476,153411.375,2238.609,0.9664752226157768,0.11684476940382452,0.31334841628959276,0.026278135720860178,0.17021712412945514,0.6435351402843663,0.9664752226157768,0.11684476940382452,0.31334841628959276,0.026278135720860178,0.17021712412945514,0.9473388799093756,0.9850515669989243,0.9885014478812444
Variant IV,12,855485,695.7324774265289,10.066787004470825,152689.625,2189.155,0.9593829653414545,0.09212024595764062,0.305052790346908,0.033357041251778095,0.14150778380269372,0.635847874547565,0.9593829653414545,0.09212024595764062,0.305052790346908,0.033357041251778095,0.14150778380269372,0.9933642760474823,0.9886186927476162,0.9785793148220188
Variant V,12,855485,692.85471534729,10.083335876464844,151100.629,2229.158,0.9456329239630573,0.09406208872029109,0.4581447963800905,0.04895824617186846,0.15607938852848607,0.704593275104111,0.9456329239630573,0.09406208872029109,0.4581447963800905,0.04895824617186846,0.15607938852848607,0.9922704273866493,0.9795198611147918,0.9893691880748368
Base,13,858884,723.4301495552063,8.24599313735962,158361.605,1796.237,0.926862461038676,0.10462080668320063,0.5569840166782488,0.06787115414108533,0.17615384615384616,0.7445564312685817,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,13,858884,726.0151035785675,8.45993423461914,159948.814,1864.903,0.9670308765426077,0.15575660812488912,0.3050729673384295,0.02354402073892308,0.20622431004110392,0.6407644732997532,0.9670308765426077,0.15575660812488912,0.3050729673384295,0.02354402073892308,0.20622431004110392,0.9751257109653921,0.9847126579052928,0.9296162626141958
Variant II,13,858884,726.1276760101318,8.342927694320679,159561.867,1880.825,0.9695624603677869,0.17944317315026698,0.32696316886726895,0.021288069182514396,0.2317163260280719,0.6528375498423773,0.9695624603677869,0.17944317315026698,0.32696316886726895,0.021288069182514396,0.2317163260280719,0.9823934013083023,0.9806801826089964,0.9865286621240505
Variant III,13,858884,692.5162143707275,10.098429441452026,150746.735,2228.657,0.9716351087424278,0.12825048646736245,0.2733785822021116,0.020617521546314115,0.17459361830222758,0.6263805303278988,0.9716351087424278,0.12825048646736245,0.2733785822021116,0.020617521546314115,0.17459361830222758,0.9732185379249216,0.9687356812494831,0.9388650065101883
Variant IV,13,858884,692.4161429405212,10.021958827972412,151187.117,2181.074,0.9701496242841537,0.11391333784698714,0.2537707390648567,0.021901932892644967,0.1572429906542056,0.6159344030861058,0.9701496242841537,0.11391333784698714,0.2537707390648567,0.021901932892644967,0.1572429906542056,0.9957486574386563,0.9995505126322867,0.995983114848848
Variant V,13,858884,692.587774515152,9.879340410232544,152211.619,2166.639,0.9598174385117018,0.1116734514247992,0.38273001508295623,0.033779600033470004,0.17289839025636655,0.6744752075247431,0.9598174385117018,0.1116734514247992,0.38273001508295623,0.033779600033470004,0.17289839025636655,0.9722621004639006,0.9684503321669848,0.9196026144707407
Base,14,503247,726.220278263092,8.487982273101807,159374.784,1885.075,0.9624410397490867,0.15148886961549582,0.36414176511466295,0.0290402853566711,0.2139648836259698,0.6675507398789959,0.9624410397490867,0.15148886961549582,0.36414176511466295,0.0290402853566711,0.2139648836259698,0.9461303421918833,0.9858039240818017,0.9203378040596141
Variant I,14,503247,729.5872957706451,8.506661653518677,159520.954,1801.629,0.9343056436271402,0.10532200357781753,0.4909659485753996,0.059381988007836464,0.1734380753651651,0.7157919802837815,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,14,503247,724.4875245094299,8.559544086456299,157841.749,1874.937,0.9657333788595678,0.16113744075829384,0.3425990271021543,0.02539429679615301,0.2191841725019451,0.6586023651530005,0.9657333788595678,0.16113744075829384,0.3425990271021543,0.02539429679615301,0.2191841725019451,0.9898204048433115,0.9710008212408467,0.9696251417689457
Variant III,14,503247,695.6446871757507,10.095268726348877,152993.801,2244.743,0.9761329405144162,0.14167433302667892,0.23227752639517346,0.015613756171031713,0.176,0.6083318851120709,0.9761329405144162,0.14167433302667892,0.23227752639517346,0.015613756171031713,0.176,0.9511477312049943,0.9481064338674109,0.9742950208470226
Variant IV,14,503247,696.1335182189941,9.916110277175903,152114.717,2178.797,0.955381674335463,0.08604011811424499,0.31862745098039214,0.03755334281650071,0.1354926641545739,0.6405370540819457,0.955381674335463,0.08604011811424499,0.31862745098039214,0.03755334281650071,0.1354926641545739,0.9636416153333208,0.9987252645406256,0.9640739193783879
Variant V,14,503247,690.6363022327423,9.914836406707764,151967.924,2184.499,0.9806969777218709,0.16505823627287852,0.1870286576168929,0.010497029537277216,0.17535796358493902,0.5882658140398078,0.9806969777218709,0.16505823627287852,0.1870286576168929,0.010497029537277216,0.17535796358493902,0.9276571105171544,0.9262589622385884,0.9378240404171699
