dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant I,77,803684,358.47848296165466,3.791095495223999,42652.193,404.337,0.9414223696405053,0.11663447812578721,0.48262682418346076,0.05204519818732314,0.18786772164739296,0.7152908129980688,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,77,803684,361.5672559738159,3.826834201812744,42917.551,400.988,0.9218282035022681,0.10007300158170093,0.5715774843641418,0.07318484950428433,0.17032511907227169,0.7491963174299286,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,77,803684,342.3782501220703,4.413511514663696,41022.931,469.057,0.9661524711178788,0.11802100608070758,0.3220211161387632,0.026700694502552087,0.17273462783171523,0.6476602108181055,0.9661524711178788,0.11802100608070758,0.3220211161387632,0.026700694502552087,0.17273462783171523,0.9806245956829018,0.9659710280192596,0.9716522735596564
Variant IV,77,803684,340.29534673690796,4.275803804397583,40606.876,448.753,0.9652835247773842,0.09465950833568805,0.2526395173453997,0.026809472010710402,0.13771839671120248,0.6129150226673447,0.9652835247773842,0.09465950833568805,0.2526395173453997,0.026809472010710402,0.13771839671120248,0.9719245183772767,0.9715393743459859,0.9594061948255778
Variant V,77,803684,341.3977279663086,4.4474968910217285,40885.227,468.811,0.9385737694064683,0.08887989749814552,0.49698340874811464,0.056526650489498786,0.1507922887706653,0.7202283791293079,0.9890264490714687,0,0.0,0.0,0,0,0,0
Base,78,444936,356.736927986145,3.788961172103882,42479.043,400.346,0.9597924013833404,0.14736426975154462,0.3895066018068103,0.03208778378592313,0.21382927992370052,0.6787094090104436,0.9597924013833404,0.14736426975154462,0.3895066018068103,0.03208778378592313,0.21382927992370052,0.9902577262828838,0.9774418330076257,0.9556830277823456
Variant I,78,444936,356.64385175704956,3.826077938079834,42497.72,401.966,0.9603043753963222,0.1407103825136612,0.3578874218207088,0.031118279144321533,0.20200039223377134,0.6633845713381936,0.9603043753963222,0.1407103825136612,0.3578874218207088,0.031118279144321533,0.20200039223377134,0.9966319481326027,0.9671877265874066,0.9873648091039395
Variant II,78,444936,360.9049701690674,3.804903030395508,42862.179,401.232,0.9585483634944637,0.14412360688956433,0.3954134815844336,0.0334335978469515,0.2112493038797104,0.6809899418687411,0.9585483634944637,0.14412360688956433,0.3954134815844336,0.0334335978469515,0.2112493038797104,0.9763120471507777,0.9555324349939177,0.9876542978825918
Variant III,78,444936,341.55386304855347,4.447761297225952,40801.425,480.224,0.9627304776722169,0.11160004889377827,0.3442684766214178,0.030407497280562298,0.16855903258561802,0.6569304896704278,0.9627304776722169,0.11160004889377827,0.3442684766214178,0.030407497280562298,0.16855903258561802,0.9949506205097107,0.9927068194810881,0.977754867711205
Variant IV,78,444936,341.02955770492554,4.311294794082642,40696.235,459.139,0.9613401635274256,0.09871656471152693,0.3103318250377074,0.03143669985775249,0.1497861497861498,0.6394475625899775,0.9613401635274256,0.09871656471152693,0.3103318250377074,0.03143669985775249,0.1497861497861498,0.996917635091285,0.9726660471315768,0.9777801585063506
